"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.143330542E0,1.113571644E0,-3.667832911E-1,-2.426619381E-1
2.153336542E0,1.264046907E0,-8.174362183E-1,-5.252217650E-1
2.163343542E0,1.335057974E0,-1.302462459E0,-7.634028792E-1
2.173349542E0,1.201669931E0,-1.289952397E0,-9.588316083E-1
2.183356542E0,1.055886388E0,-1.092491746E0,-1.365621686E0
2.193362542E0,8.109143376E-1,-6.915867329E-1,-1.788974524E0
2.203369542E0,4.199040234E-1,-6.245623901E-2,-2.049588203E0
2.213375542E0,5.502469838E-2,7.022200823E-1,-2.102605820E0
2.223382542E0,-1.035961062E-1,1.408075213E0,-2.043591976E0
2.233388542E0,-6.073905155E-3,1.963605165E0,-1.913492084E0
2.243394542E0,1.570146233E-1,2.285522699E0,-1.857714772E0
2.253401542E0,7.293780893E-2,1.585953355E0,-1.713213205E0
2.263407542E0,6.324576586E-2,-1.887574494E-1,-1.403895020E0
2.273414542E0,3.095287383E-1,-1.175909042E0,-1.089652419E0
2.283420542E0,3.444814086E-1,-9.647527933E-1,-1.052406549E0
2.293427542E0,2.798098326E-1,-3.802068532E-1,-1.091845632E0
2.303433542E0,3.386646211E-1,-1.504913867E-1,-1.095146537E0
2.313440542E0,4.230698049E-1,-2.101098895E-1,-1.085318804E0
2.323446542E0,3.687631488E-1,-1.875449270E-1,-1.073952436E0
2.333452542E0,1.790349483E-1,-6.181628257E-2,-1.039151907E0
2.343459542E0,1.974356174E-2,3.650576249E-2,-1.012571216E0
2.353465542E0,-3.156275302E-2,4.913008586E-2,-1.028848767E0
2.363472542E0,-2.858027816E-2,2.580426075E-2,-1.062311411E0
2.373478542E0,8.973875083E-4,4.394406080E-2,-1.087795496E0
2.383485542E0,6.928283721E-2,4.427349567E-2,-1.133230925E0
2.393491542E0,1.073264256E-1,-9.679165669E-3,-1.166295886E0
2.403498542E0,1.067450568E-1,-1.501619816E-1,-1.175438285E0
2.413504542E0,1.318535954E-1,-2.759085894E-1,-1.156748295E0
2.423511542E0,1.710569113E-1,-3.730916083E-1,-1.143123627E0
2.433517542E0,1.405829787E-1,-4.333406389E-1,-1.143489838E0
2.443523542E0,1.924003661E-2,-3.737547994E-1,-1.134214640E0
2.453530542E0,-9.502149373E-2,-1.110490933E-1,-1.067397118E0
2.463536542E0,-1.651244015E-1,1.504922211E-1,-9.829382300E-1
2.473543542E0,-2.086872309E-1,3.573012054E-1,-8.463627100E-1
2.483549792E0,-2.691127658E-1,6.015759110E-1,-7.016007304E-1
2.493556792E0,-3.246587217E-1,7.398726344E-1,-5.653599501E-1
2.503562792E0,-3.430108428E-1,6.681358814E-1,-4.882920384E-1
2.513569792E0,-2.658651471E-1,3.927858472E-1,-4.857148528E-1
2.523575792E0,-1.555103958E-1,-9.167059511E-2,-5.264276862E-1
2.533582792E0,-1.352793071E-2,-3.903792202E-1,-5.499681234E-1
2.543588792E0,1.206533089E-1,-4.182723761E-1,-5.714041591E-1
2.553594792E0,2.046288699E-1,-3.815793395E-1,-5.938887596E-1
2.563601792E0,2.404350787E-1,-3.631127179E-1,-5.721288323E-1
2.573607792E0,2.380359918E-1,-3.588962555E-1,-4.995969832E-1
2.583614792E0,2.053659409E-1,-3.302411735E-1,-4.141363800E-1
2.593620792E0,1.475095600E-1,-2.709057331E-1,-3.147224188E-1
2.603627792E0,8.170444518E-2,-1.401178986E-1,-2.582301199E-1
2.613633792E0,2.909223363E-2,-2.834219858E-2,-2.138934135E-1
2.623640792E0,-1.269489340E-2,5.943602882E-3,-1.498979181E-1
2.633646792E0,-4.194254428E-2,-2.573431097E-2,-7.726381719E-2
2.643653792E0,-6.060731038E-2,-5.978894979E-2,-3.934679553E-2
2.653659792E0,-7.803898305E-2,-4.555098712E-2,-4.845008999E-2
2.663665792E0,-7.347378880E-2,-1.169794798E-2,-7.940375060E-2
2.673672792E0,-4.316105694E-2,1.926598605E-3,-8.384578675E-2
2.683678792E0,1.619600877E-2,3.029725328E-2,-4.761002585E-2
2.693685792E0,6.337025017E-2,8.784267306E-2,-1.595608890E-3
2.703691792E0,6.828085333E-2,1.335566342E-1,3.533870727E-2
2.713698792E0,2.824311703E-2,1.159445420E-1,7.371404767E-2
2.723704792E0,-1.188699063E-2,1.089119315E-1,1.199515834E-1
2.733711792E0,-3.191337734E-2,1.498241723E-1,1.512108594E-1
2.743717792E0,-2.462856844E-2,1.785458326E-1,1.484225392E-1
2.753724792E0,9.526571259E-3,1.873170286E-1,1.185395792E-1
2.763730792E0,5.301972106E-2,2.005111277E-1,8.648683876E-2
2.773736792E0,6.992892921E-2,1.780055463E-1,6.781461835E-2
2.783743792E0,6.806524843E-2,1.544757187E-1,6.597650051E-2
2.793749792E0,5.880095810E-2,1.930826753E-1,7.431984693E-2
2.803756792E0,4.727905989E-2,2.665204108E-1,8.899439126E-2
2.813762792E0,3.658040985E-2,3.122783899E-1,1.088201031E-1
2.823769792E0,4.722133651E-2,3.444086313E-1,1.140755862E-1
2.833775792E0,6.488861144E-2,3.745613396E-1,9.061325341E-2
2.843782792E0,5.681816861E-2,3.819849193E-1,6.788902730E-2
2.853788792E0,3.087052703E-2,3.759089708E-1,6.606857479E-2
2.863795792E0,-2.159055136E-2,3.769494593E-1,8.685454726E-2
2.873801792E0,-6.136071682E-2,4.079963565E-1,1.089989990E-1
2.883807792E0,-5.716863647E-2,4.582592547E-1,1.294342279E-1
2.893814792E0,-3.669521585E-2,4.938524961E-1,1.598612219E-1
2.903820792E0,-2.467903681E-2,4.830776155E-1,1.974866241E-1
2.913827792E0,-3.746352345E-2,4.722264409E-1,2.416659594E-1
2.923833792E0,-6.884488463E-2,4.954827726E-1,2.811619639E-1
2.933840792E0,-9.842011333E-2,5.422185659E-1,3.089397848E-1
2.943846792E0,-1.028822437E-1,6.154118180E-1,3.193926811E-1
2.953853792E0,-8.562868834E-2,6.574588418E-1,3.270013332E-1
2.963859792E0,-1.007048413E-1,6.005878448E-1,3.442903161E-1
2.973866792E0,-1.335126907E-1,4.928868413E-1,3.615640104E-1
2.983872792E0,-1.490370482E-1,4.193545580E-1,3.622428477E-1
2.993879792E0,-1.739148349E-1,3.653679192E-1,3.442413211E-1
3.003885792E0,-1.889182925E-1,3.061551750E-1,3.082790673E-1
3.013892792E0,-1.863812804E-1,2.643893063E-1,2.745288014E-1
3.023898792E0,-1.348555088E-1,3.060840070E-1,2.644335628E-1
3.033904792E0,-8.214179426E-2,3.249252737E-1,2.696825266E-1
3.043911792E0,-5.820956454E-2,2.658659518E-1,2.962046862E-1
3.053917792E0,-2.509981580E-2,2.024105191E-1,3.392373621E-1
3.063924792E0,8.509011008E-3,1.447980851E-1,4.003172219E-1
3.073930792E0,3.782202676E-2,5.027494207E-2,4.871864915E-1
3.083937792E0,6.693756580E-2,-5.785845220E-2,5.631092191E-1
3.093943792E0,7.223811001E-2,-1.800313741E-1,6.218342185E-1
3.103950792E0,3.441216797E-2,-2.889884710E-1,6.438633800E-1
3.113956792E0,-1.667830907E-2,-3.360832036E-1,6.484063864E-1
3.123963792E0,-5.672745779E-2,-3.025220335E-1,6.445279717E-1
3.133969792E0,-8.078833669E-2,-2.598069608E-1,6.371274590E-1
3.143975792E0,-1.482022703E-1,-3.000675440E-1,6.277387738E-1
3.153982792E0,-3.028421700E-1,-3.223789930E-1,5.813670158E-1
3.163988792E0,-5.286590457E-1,-3.226615489E-1,5.590236187E-1
3.173995792E0,-8.445373774E-1,-3.323955536E-1,5.404488444E-1
3.184001792E0,-1.097915411E0,-4.012055099E-1,4.867781699E-1
3.194008792E0,-1.106695533E0,-5.232334733E-1,3.665643334E-1
3.204014792E0,-8.732561469E-1,-6.196609735E-1,1.451869309E-1
3.214021792E0,-5.933590531E-1,-7.136920691E-1,-2.301144451E-1
3.224027792E0,-4.597991407E-1,-9.573768973E-1,-6.073863506E-1
3.234034792E0,-3.406933546E-1,-1.182675004E0,-7.782086730E-1
3.244040792E0,-1.144365221E-1,-1.241861582E0,-7.672124505E-1
3.254047792E0,6.854082644E-2,-1.094969869E0,-6.697319150E-1
3.264053792E0,1.045259833E-1,-8.288787603E-1,-5.119537711E-1
3.274060792E0,-2.195630036E-2,-4.865814447E-1,-3.450604975E-1
3.284066792E0,-1.957914680E-1,-2.491169721E-1,-1.739073694E-1
3.294073792E0,-3.087746501E-1,-2.645541728E-1,4.762486368E-2
3.304079792E0,-3.142037690E-1,-4.037227333E-1,2.579924762E-1
3.314085792E0,-2.510938346E-1,-5.248446465E-1,3.847525120E-1
3.324092792E0,-2.039116919E-1,-5.722672939E-1,4.461032152E-1
3.334098792E0,-1.906399727E-1,-5.215197206E-1,4.721574187E-1
3.344105792E0,-1.961202323E-1,-4.418970942E-1,4.963647425E-1
3.354111792E0,-1.939622909E-1,-3.784816563E-1,5.161003470E-1
3.364118792E0,-1.621487141E-1,-2.954943776E-1,4.917630553E-1
3.374124792E0,-1.278955936E-1,-1.683470011E-1,3.905616701E-1
3.384131792E0,-1.168994009E-1,-2.923811600E-2,2.294753045E-1
3.394137792E0,-1.196213812E-1,7.470828295E-2,5.551739410E-2
3.404144792E0,-1.067519262E-1,5.253347382E-2,-4.436259717E-2
3.414150792E0,-6.810282171E-2,-8.408120275E-2,-5.806605890E-2
3.424157792E0,-2.805633843E-2,-2.428961545E-1,-1.281468943E-2
3.434163792E0,-1.341727655E-2,-3.733463287E-1,5.611636862E-2
3.444169792E0,-1.388332900E-2,-4.089027345E-1,1.376572996E-1
3.454176792E0,-2.566388994E-2,-3.414230943E-1,2.108954936E-1
3.464182792E0,-5.265928805E-2,-2.199715078E-1,2.526056468E-1
3.474189792E0,-9.181608260E-2,-9.006785601E-2,2.674903870E-1
3.484196167E0,-9.168398380E-2,4.067391157E-2,2.527149022E-1
3.494203167E0,-7.743319869E-2,1.036031693E-1,2.191607803E-1
3.504209167E0,-6.349074841E-2,1.008350775E-1,1.711370498E-1
3.514216167E0,-4.611129686E-2,6.944168359E-2,1.026237011E-1
3.524222167E0,-2.768142708E-2,3.118617088E-2,2.332914621E-2
3.534229167E0,-4.788513761E-4,-1.263648085E-2,-4.932244867E-2
3.544235167E0,2.451331727E-2,-7.796116173E-2,-1.002804339E-1
3.554242167E0,3.879727051E-2,-1.443278044E-1,-1.336334944E-1
3.564248167E0,3.164881468E-2,-1.962575763E-1,-1.377139986E-1
3.574255167E0,1.260341331E-2,-2.200382650E-1,-1.126655787E-1
3.584261167E0,-1.497042365E-2,-2.123904526E-1,-6.604188681E-2
3.594268167E0,-4.855478555E-2,-2.062072307E-1,-1.501668151E-2
3.604274167E0,-8.425525576E-2,-2.024037093E-1,2.269634418E-2
3.614280167E0,-1.124794930E-1,-1.384314895E-1,3.459289297E-2
3.624287167E0,-1.091268435E-1,1.917636953E-3,2.038466185E-2
3.634293167E0,-7.122865319E-2,1.280214936E-1,3.977667075E-3
3.644300167E0,-3.093342856E-2,1.241471171E-1,-1.946054585E-2
3.654306167E0,-2.138244547E-2,-2.207212336E-2,-5.399074778E-2
3.664313167E0,-1.708942838E-2,-1.337536424E-1,-1.065900400E-1
3.674319167E0,-2.683869563E-2,-1.181747392E-1,-1.412588954E-1
3.684326167E0,-7.997994125E-2,-2.506556548E-2,-1.396111995E-1
3.694332167E0,-1.818400770E-1,1.092323437E-1,-1.124634147E-1
3.704339167E0,-2.633396983E-1,3.329967558E-1,-9.563276917E-2
3.714345167E0,-2.721234262E-1,6.284928918E-1,-7.898716629E-2
3.724352167E0,-2.106124163E-1,8.587822914E-1,-4.038144648E-2
3.734358167E0,-1.084138975E-1,1.006494045E0,1.470109355E-2
3.744365167E0,1.705561392E-2,1.099735022E0,1.033888832E-1
3.754371167E0,1.304972023E-1,1.114429712E0,1.982501149E-1
3.764378167E0,2.161087841E-1,9.994121194E-1,2.607310712E-1
3.774384167E0,2.658571005E-1,7.993698716E-1,3.197163343E-1
3.784391167E0,3.237920403E-1,6.353105903E-1,3.498843610E-1
3.794397167E0,3.719200492E-1,5.016237497E-1,3.310564756E-1
3.804404167E0,3.975068927E-1,3.818502426E-1,3.141962886E-1
3.814410167E0,4.049555063E-1,2.623426020E-1,3.499256372E-1
3.824417167E0,4.292477965E-1,1.975641102E-1,3.726865947E-1
3.834423167E0,4.323083460E-1,1.667524725E-1,3.973139822E-1
3.844430167E0,4.202269316E-1,1.730125099E-1,4.158924520E-1
3.854436167E0,4.109251201E-1,2.003496438E-1,4.011186361E-1
