"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.906070542E0,3.366753161E-1,5.733274221E-1,2.158073634E-1
2.916076542E0,2.477623522E-1,5.821422935E-1,2.495343536E-1
2.926082542E0,1.743288785E-1,5.619574189E-1,2.397922426E-1
2.936087542E0,8.741239458E-2,5.853394866E-1,2.163670212E-1
2.946093542E0,-2.663214691E-2,7.238963246E-1,2.043801397E-1
2.956099542E0,-5.614765733E-2,8.880102634E-1,2.560161352E-1
2.966105542E0,4.076450691E-2,8.749091029E-1,2.233689725E-1
2.976110542E0,1.985423863E-1,8.518393636E-1,1.765643656E-1
2.986116542E0,3.556507826E-1,8.934382200E-1,1.387613267E-1
2.996122542E0,4.875267446E-1,9.873776436E-1,1.228488535E-1
3.006128542E0,5.737732053E-1,1.072384834E0,1.473179758E-1
3.016133542E0,6.813230515E-1,9.263345003E-1,1.818128079E-1
3.026139542E0,7.824032903E-1,5.671363473E-1,1.388317794E-1
3.036145542E0,7.602452636E-1,2.692773640E-1,2.902191319E-2
3.046151542E0,5.963429213E-1,1.623042971E-1,-9.549338371E-2
3.056157542E0,3.925298154E-1,1.371268332E-1,-2.103526741E-1
3.066162542E0,2.632772923E-1,1.007437855E-1,-3.172865808E-1
3.076168542E0,2.166433334E-1,9.732946008E-2,-3.781830966E-1
3.086174542E0,2.171456069E-1,9.014452249E-2,-3.751910329E-1
3.096180542E0,2.273138762E-1,4.513524100E-2,-3.507582247E-1
3.106186542E0,1.972483844E-1,2.316496149E-2,-3.341483474E-1
3.116191542E0,1.422316879E-1,-4.885891918E-3,-3.437674642E-1
3.126197542E0,1.499761641E-1,-1.090429202E-1,-3.892624974E-1
3.136203542E0,2.318555415E-1,-2.425648719E-1,-4.605214596E-1
3.146209542E0,3.338477015E-1,-2.864409685E-1,-5.078753829E-1
3.156214542E0,3.916734457E-1,-2.330163717E-1,-5.259143114E-1
3.166220542E0,3.211846352E-1,-7.494897395E-2,-4.847106934E-1
3.176226542E0,2.182681859E-1,-4.372189194E-2,-4.348668456E-1
3.186232542E0,1.887670159E-1,-1.445390433E-1,-4.052780569E-1
3.196238542E0,2.673443258E-1,-2.307993770E-1,-4.128972888E-1
3.206243542E0,3.952777982E-1,-1.447696984E-1,-4.143079519E-1
3.216249542E0,5.144158602E-1,2.795743942E-2,-3.826189339E-1
3.226255542E0,5.521736145E-1,1.360021532E-1,-3.749229312E-1
3.236261542E0,4.950555861E-1,1.123627499E-1,-4.044677913E-1
3.246266542E0,3.394561410E-1,2.472157776E-2,-4.440665841E-1
3.256272542E0,1.496373415E-1,-9.307617694E-2,-4.703166485E-1
3.266278542E0,-1.361500937E-3,-1.975248158E-1,-4.604887664E-1
3.276284542E0,-7.557205111E-2,-2.282027006E-1,-4.211799204E-1
3.286290542E0,-5.021423101E-2,-2.052627653E-1,-3.807147741E-1
3.296295542E0,1.077349111E-2,-7.670506090E-2,-3.290755749E-1
3.306301542E0,1.068156064E-1,2.524900436E-2,-2.802419662E-1
3.316307542E0,1.521525234E-1,1.413271874E-1,-2.517011166E-1
3.326313542E0,1.349596828E-1,2.632352412E-1,-2.449087203E-1
3.336318542E0,1.057639495E-1,3.189302981E-1,-2.612138689E-1
3.346324542E0,8.604297787E-2,3.109330833E-1,-2.931827307E-1
3.356330542E0,2.412244864E-2,2.573285997E-1,-3.224998713E-1
3.366336542E0,-1.127200872E-1,2.821391225E-1,-3.739180565E-1
3.376342542E0,-2.613998055E-1,2.989452779E-1,-4.156088829E-1
3.386347542E0,-4.129136801E-1,3.165756762E-1,-4.499961436E-1
3.396353542E0,-5.253932476E-1,3.098725975E-1,-4.870073199E-1
3.406359542E0,-5.221108794E-1,2.192857265E-1,-5.093839765E-1
3.416365542E0,-4.078253806E-1,1.179482117E-1,-4.974727929E-1
3.426371542E0,-2.309219986E-1,7.421831042E-2,-4.455637634E-1
3.436376542E0,-7.547927648E-2,1.013231501E-1,-3.923394978E-1
3.446382542E0,4.296933860E-2,1.226617247E-1,-3.406083882E-1
3.456388542E0,1.008124426E-1,1.286145151E-1,-2.757016122E-1
3.466394542E0,8.973076195E-2,1.293045431E-1,-2.100221962E-1
3.476399542E0,5.928291753E-2,1.321927160E-1,-1.742535084E-1
3.486405542E0,5.021698400E-2,1.390961707E-1,-1.799598634E-1
3.496411542E0,6.015805155E-2,1.742918789E-1,-1.860934496E-1
3.506417542E0,8.287241310E-2,1.959420443E-1,-1.794227660E-1
3.516423542E0,1.215722784E-1,2.010585368E-1,-1.535162479E-1
3.526428542E0,1.597516090E-1,1.933864951E-1,-1.421943605E-1
3.536434542E0,1.850630939E-1,1.716481745E-1,-1.504155397E-1
3.546440542E0,1.747220457E-1,1.779143214E-1,-1.299155802E-1
3.556446542E0,1.628426164E-1,1.770152301E-1,-1.023503393E-1
3.566451667E0,1.848070472E-1,1.936820894E-1,-8.042799681E-2
3.576457667E0,2.080198973E-1,2.425459921E-1,-4.991859198E-2
3.586463667E0,2.252351046E-1,2.621354163E-1,-2.184834145E-2
3.596469667E0,2.422968894E-1,2.221432775E-1,-4.523815587E-3
3.606475667E0,2.558393478E-1,1.923302561E-1,8.266281337E-3
3.616480667E0,2.517341673E-1,1.745636165E-1,1.509394497E-2
