"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.594224833E0,1.989485931E1,4.938888550E1,3.535596848E0
3.604218833E0,1.957336426E1,4.939749908E1,4.388371468E0
3.614213833E0,1.922459412E1,4.953414917E1,5.274708748E0
3.624207833E0,1.879025650E1,4.959729767E1,6.241441727E0
3.634202833E0,1.818990326E1,4.978436279E1,7.101265907E0
3.644197833E0,1.747579193E1,5.002052307E1,7.731467247E0
3.654191833E0,1.671336746E1,5.024263000E1,8.228167534E0
3.664186833E0,1.595535469E1,5.050737762E1,8.630075455E0
3.674180833E0,1.523031044E1,5.067367554E1,8.891479492E0
3.684175833E0,1.466714478E1,5.054842377E1,9.713328362E0
3.694170833E0,1.411909294E1,5.067423248E1,9.775263786E0
3.704164833E0,1.347629166E1,5.091786957E1,9.469810486E0
3.714159833E0,1.290748596E1,5.111505127E1,8.922351837E0
3.724154833E0,1.238295937E1,5.125424194E1,8.427598000E0
3.734148833E0,1.188411140E1,5.142726898E1,7.905851364E0
3.744143833E0,1.170990944E1,5.152066803E1,7.638241768E0
3.754137833E0,1.204839325E1,5.137732697E1,8.119557381E0
3.764132833E0,1.246743965E1,5.107489014E1,9.119475365E0
3.774127833E0,1.246542740E1,5.090483856E1,9.780870438E0
3.784121833E0,1.212366486E1,5.104859924E1,9.832649231E0
3.794116833E0,1.167872047E1,5.120898438E1,9.476831436E0
3.804110833E0,1.157999802E1,5.132991028E1,8.909875870E0
3.814105833E0,1.192877579E1,5.132176971E1,8.357580185E0
3.824100833E0,1.255341530E1,5.129368591E1,7.755990028E0
3.834094833E0,1.326154709E1,5.118045807E1,7.086478710E0
3.844089833E0,1.380891800E1,5.110540771E1,6.363622189E0
3.854083833E0,1.424341202E1,5.112325287E1,5.669770718E0
3.864078833E0,1.457020950E1,5.117267609E1,5.032575607E0
3.874073833E0,1.491771507E1,5.114504242E1,4.531396866E0
3.884067833E0,1.522600937E1,5.117420197E1,4.124512672E0
3.894062833E0,1.543151474E1,5.121663666E1,3.742501259E0
3.904057833E0,1.564604759E1,5.123869324E1,3.405109406E0
3.914051833E0,1.586071396E1,5.120891571E1,3.207663536E0
3.924046833E0,1.608466721E1,5.108333588E1,3.100916862E0
3.934040833E0,1.638822937E1,5.096987152E1,2.905714989E0
3.944035833E0,1.673417664E1,5.087881470E1,2.769467354E0
3.954030833E0,1.708712006E1,5.072640228E1,2.656145096E0
3.964024833E0,1.755263519E1,5.058216095E1,2.485116959E0
3.974019833E0,1.807303619E1,5.038117981E1,2.429476738E0
3.984013833E0,1.861035538E1,5.006317139E1,2.342894554E0
3.994008833E0,1.911948395E1,4.990048981E1,2.227791786E0
4.004003833E0,1.961120987E1,4.969390106E1,2.220248222E0
4.013997833E0,2.015773392E1,4.944195557E1,2.397189140E0
4.023992833E0,2.069218826E1,4.918320465E1,2.778848648E0
4.033986833E0,2.112961960E1,4.889112091E1,3.534692764E0
4.043981833E0,2.141282272E1,4.861569214E1,4.644334793E0
4.053976833E0,2.152830124E1,4.834515381E1,6.020277977E0
4.063970833E0,2.143089676E1,4.822468567E1,7.663097382E0
4.073965833E0,2.122076035E1,4.810967255E1,9.656463623E0
4.083960833E0,2.099442673E1,4.789789581E1,1.156641865E1
4.093954833E0,2.081341934E1,4.762087250E1,1.304019451E1
4.103949833E0,2.068608856E1,4.738748169E1,1.398188782E1
4.113943833E0,2.069922256E1,4.713947296E1,1.455369473E1
4.123939625E0,2.086696243E1,4.687599182E1,1.500318909E1
4.133934625E0,2.117687225E1,4.647430420E1,1.543424511E1
4.143928625E0,2.156806183E1,4.609542847E1,1.571907425E1
4.153923625E0,2.183351898E1,4.586551666E1,1.586603928E1
4.163917625E0,2.214507675E1,4.571371460E1,1.589653587E1
4.173912625E0,2.237867737E1,4.563975525E1,1.567823887E1
4.183907625E0,2.282231140E1,4.557696533E1,1.488873386E1
4.193901625E0,2.382555389E1,4.542491913E1,1.340744972E1
4.203896625E0,2.516884613E1,4.517252350E1,1.114837265E1
4.213890625E0,2.662918854E1,4.476493835E1,8.756949425E0
