"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.765205500E0,-2.405638218E0,1.106119752E0,-7.893810421E-2
1.775199500E0,-1.559032559E0,1.055378437E0,-3.446879089E-1
1.785194500E0,-9.742543101E-1,1.180469751E0,-5.008037090E-1
1.795188500E0,-8.879883885E-1,1.065570951E0,-5.370826721E-1
1.805183500E0,-1.146027088E0,8.513926268E-1,-3.376891315E-1
1.815178500E0,-1.331534028E0,5.312466025E-1,-3.355239704E-2
1.825172500E0,-1.383332729E0,2.097990513E-1,2.670508623E-1
1.835167500E0,-1.362653732E0,-4.614192620E-2,5.132848620E-1
1.845162500E0,-9.913011789E-1,-7.127550989E-2,7.064537406E-1
1.855156500E0,-3.838542402E-1,-5.760684982E-2,9.198024273E-1
1.865151500E0,4.170869291E-1,-1.615047455E-1,1.030710101E0
1.875146500E0,1.172900796E0,-8.717018962E-1,9.452226162E-1
1.885140500E0,1.720887542E0,-1.086306691E0,6.744304895E-1
1.895135500E0,1.945871234E0,-6.432591677E-1,3.965159655E-1
1.905130500E0,1.987234116E0,2.314851433E-1,1.312502176E-1
1.915124500E0,1.665930390E0,8.241476417E-1,-1.786767989E-1
1.925119500E0,1.153428435E0,6.728300452E-1,-2.719199359E-1
1.935114500E0,8.832693100E-1,6.159120053E-2,-1.932833493E-1
1.945108500E0,8.717293143E-1,-7.118986845E-1,-1.127698720E-1
1.955103500E0,8.999202847E-1,-1.401785970E0,-4.265375063E-2
1.965098500E0,8.684193492E-1,-1.913847208E0,8.409087360E-2
1.975092500E0,7.952482700E-1,-2.244301319E0,2.609519064E-1
1.985087500E0,7.434815168E-1,-2.390227318E0,4.647186100E-1
1.995082500E0,7.429493666E-1,-2.281476974E0,6.259895563E-1
2.005076500E0,8.035203218E-1,-1.877625465E0,7.184323668E-1
2.015071500E0,8.887631297E-1,-1.271122336E0,7.979599237E-1
2.025066500E0,8.961038589E-1,-6.817638874E-1,8.666614890E-1
2.035060500E0,7.841261625E-1,-2.318721265E-1,9.007353187E-1
2.045055500E0,5.727300048E-1,7.856748998E-2,8.851324320E-1
