"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.924259875E0,-3.347475529E-1,5.429044962E-1,3.182199895E-1
2.934278875E0,-3.711529672E-1,5.518649220E-1,3.012862802E-1
2.944298875E0,-3.328758478E-1,3.964172602E-1,3.123916686E-1
2.954317875E0,-2.074604183E-1,3.086330593E-1,3.943941295E-1
2.964337875E0,-4.288849235E-2,3.203150630E-1,5.597472191E-1
2.974356875E0,2.072324976E-3,2.437862158E-1,6.850135326E-1
2.984376875E0,-6.474230438E-2,1.999420524E-1,7.232325077E-1
2.994395875E0,-2.210213840E-1,1.438098103E-1,7.073739171E-1
3.004415875E0,-4.523512721E-1,1.057879627E-1,6.759244204E-1
3.014434875E0,-6.747111082E-1,-8.592527360E-2,6.612126231E-1
3.024453875E0,-8.482993245E-1,-6.020596623E-1,6.977313757E-1
3.034473875E0,-1.051739812E0,-9.186314940E-1,8.649206161E-1
3.044496167E0,-1.548483849E0,-8.615747690E-1,1.197209835E0
3.054516167E0,-1.882361889E0,-1.046121478E0,1.679343104E0
3.064535167E0,-1.722376823E0,-1.245694518E0,2.131116152E0
3.074555167E0,-1.721629858E0,-5.867687464E-1,2.469482183E0
3.084574167E0,-2.071488142E0,4.098201990E-1,2.670626879E0
3.094594167E0,-2.558720350E0,9.582553506E-1,2.577105045E0
3.104613167E0,-2.632293463E0,6.266718507E-1,2.147295475E0
3.114633167E0,-2.277463436E0,5.162974000E-1,1.614448309E0
3.124652167E0,-1.734125018E0,1.716366410E0,1.240962505E0
3.134672167E0,-8.860522509E-1,3.415719271E0,8.629252911E-1
3.144691167E0,1.081698760E-2,3.928080559E0,3.950009048E-1
3.154711167E0,7.494782805E-1,3.204704285E0,-4.970199242E-2
3.164730167E0,9.647029638E-1,2.617879629E0,-6.550940871E-1
3.174750167E0,2.121362537E-1,2.721489191E0,-1.616381288E0
3.184769167E0,-6.499375105E-1,2.642047644E0,-2.285162926E0
3.194788167E0,-1.029507279E0,1.787012458E0,-2.130005598E0
3.204808167E0,-1.144597292E0,1.289034635E-1,-1.094683886E0
3.214827167E0,-1.242781639E0,-6.283618808E-1,5.983675718E-1
3.224847167E0,-1.110131621E0,6.315843463E-1,1.922597528E0
3.234866167E0,-8.398718238E-1,1.803220034E0,1.919596195E0
3.244886167E0,-4.320379198E-1,1.949277163E0,1.057018042E0
3.254905167E0,-2.773399353E-1,1.839045525E0,3.305612206E-1
3.264925167E0,-1.180049255E-1,1.417214274E0,1.068082303E-1
3.274944167E0,-1.026728451E-1,8.167598248E-1,9.456807375E-2
3.284964167E0,-2.922972739E-1,8.001561761E-1,1.776416004E-1
3.294983167E0,-6.540688276E-1,9.126563668E-1,4.033737779E-1
3.305003167E0,-1.026498914E0,7.962487340E-1,7.958732247E-1
3.315022167E0,-1.074796915E0,5.631211996E-1,1.093841195E0
3.325042167E0,-7.506292462E-1,5.197867751E-1,1.043440104E0
3.335061167E0,-4.063248634E-1,8.183950186E-1,8.501148820E-1
3.345080167E0,-3.328395188E-1,9.644374251E-1,7.192437053E-1
3.355100167E0,-2.979377508E-1,7.920518517E-1,6.332494020E-1
3.365119167E0,-4.084067643E-1,6.804415584E-1,7.544860840E-1
3.375139167E0,-5.717467070E-1,5.962896943E-1,8.778328300E-1
3.385158167E0,-5.844798088E-1,5.725600123E-1,9.950726628E-1
3.395178167E0,-5.247927308E-1,7.211063504E-1,9.699904919E-1
3.405197167E0,-3.604796827E-1,6.772488952E-1,8.344038725E-1
3.415217167E0,-2.768324614E-1,8.004952073E-1,6.406852603E-1
3.425236167E0,-2.343261689E-1,1.087594390E0,5.845338106E-1
3.435256167E0,-3.282246888E-1,9.628325105E-1,4.436856508E-1
3.445275167E0,-3.950268030E-1,9.594746828E-1,2.741158307E-1
3.455295167E0,-3.675072789E-1,1.039717317E0,3.147727251E-1
3.465314167E0,-4.314931333E-1,4.341754317E-1,1.750495881E-1
3.475334167E0,-3.984094858E-1,3.286990523E-1,1.838212460E-1
3.485353167E0,-3.878570199E-1,3.957681060E-1,2.963772416E-1
3.495373167E0,-3.950643241E-1,2.457762361E-1,4.520432651E-1
3.505392167E0,-3.877408206E-1,4.538540542E-1,5.457643270E-1
3.515412167E0,-3.324085772E-1,5.095711350E-1,4.826835692E-1
3.525431167E0,-2.283869386E-1,5.471433401E-1,3.747524321E-1
3.535450167E0,-2.126189023E-1,6.313431263E-1,3.062820435E-1
3.545470167E0,-2.547820807E-1,6.597912908E-1,2.704087198E-1
3.555489167E0,-2.523338199E-1,6.292259097E-1,2.483276427E-1
3.565509167E0,-2.636892200E-1,3.823472261E-1,1.058775336E-1
3.575528167E0,-2.147150338E-1,5.302780867E-1,2.409272194E-1
3.585548167E0,-2.453667819E-1,4.304684699E-1,2.107971311E-1
3.595567167E0,-2.741041780E-1,2.807157338E-1,1.959113926E-1
3.605587167E0,-2.540334165E-1,-6.827581674E-2,2.103027105E-1
3.615606167E0,-2.503918111E-1,-4.347797632E-1,2.835028768E-1
3.625626167E0,-1.986290216E-1,-6.005878448E-1,2.864969075E-1
3.635645167E0,-8.900904655E-2,-5.327904224E-1,2.249257118E-1
3.645665167E0,5.388396606E-2,-3.612815440E-1,1.476499587E-1
3.655684167E0,1.993394196E-1,-8.034946769E-2,4.064601287E-2
3.665704167E0,2.869684994E-1,1.465896666E-1,-3.753228113E-2
3.675723167E0,3.330630362E-1,2.117415071E-1,-8.474666625E-2
3.685742167E0,3.561609387E-1,1.590888947E-1,-1.258606613E-1
3.695762167E0,3.267785609E-1,-8.765370585E-4,-9.623564780E-2
3.705781167E0,2.786430120E-1,-1.200155467E-1,-1.497218609E-1
3.715801167E0,2.265142947E-1,-1.956306845E-1,-2.415734828E-1
3.725820167E0,2.212694734E-1,-3.062514067E-1,-3.122496903E-1
3.735840167E0,2.182635665E-1,-2.763281167E-1,-3.602715433E-1
3.745859167E0,2.206588984E-1,-2.508292198E-1,-4.067955911E-1
3.755879167E0,2.077675909E-1,-1.349201947E-1,-4.057186246E-1
3.765898167E0,2.017420679E-1,-9.651245922E-2,-4.239368439E-1
3.775918167E0,1.989593357E-1,-1.637410223E-1,-4.100929201E-1
3.785937167E0,2.208282799E-1,-2.270862907E-1,-4.010766149E-1
3.795957167E0,2.623333931E-1,-2.625177801E-1,-3.807902634E-1
3.805976167E0,2.563599646E-1,-2.721154988E-1,-3.451782167E-1
3.815996167E0,2.630090714E-1,-2.584193945E-1,-3.058912456E-1
3.826015167E0,2.844587266E-1,-2.679153681E-1,-2.545886934E-1
3.836035167E0,3.034273684E-1,-2.995398939E-1,-1.960729212E-1
3.846054167E0,3.086519241E-1,-2.729919255E-1,-1.809954196E-1
3.856073167E0,3.599750400E-1,-3.050071299E-1,-1.918246299E-1
3.866093167E0,3.701320887E-1,-2.788363397E-1,-2.270174474E-1
3.876112167E0,3.284826577E-1,-1.939869821E-1,-2.913503647E-1
3.886132167E0,3.554191589E-1,-2.078057528E-1,-3.333359361E-1
3.896151167E0,3.898019195E-1,-2.399000376E-1,-3.384292424E-1
