"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.374999417E0,-6.722520447E0,-3.246748352E0,-9.183702393E0
1.385018417E0,-6.327940979E0,-4.459077301E0,-5.260959778E0
1.395038417E0,-5.612129517E0,-4.688400421E0,-1.482517090E0
1.405057417E0,-4.638105011E0,-2.658771057E0,-9.288185120E-1
1.415076417E0,-3.875440979E0,-2.971770172E0,-7.836204529E-1
1.425096417E0,-2.575544128E0,-4.254602509E0,1.122964783E0
1.435115417E0,-1.707199860E0,-7.324119415E0,2.336790619E0
1.445135417E0,-1.230441284E0,-7.109465790E0,9.210346985E-1
1.455154417E0,-1.454824677E0,-4.044439545E0,3.125500488E-1
1.465174417E0,-1.445843353E0,-3.448528748E0,4.766088867E-1
1.475193417E0,-1.278042297E0,-4.262835388E0,6.607260132E-1
1.485213417E0,-1.287622375E0,-5.358856201E0,8.328680420E-1
1.495232417E0,-1.302740936E0,-7.501201172E0,1.094673615E0
1.505252417E0,-1.836979980E0,-1.009410919E1,7.671546936E-1
1.515271417E0,-3.406017151E0,-1.600711304E1,-4.372407532E-1
1.525290417E0,-5.716911621E0,-2.646197205E1,-1.122036713E1
1.535310417E0,-1.034319122E1,-3.951797195E1,-2.969884094E1
1.545329417E0,-1.648671570E1,-3.787528793E1,-2.442590607E1
1.555349417E0,-1.554232956E1,-2.222682907E1,-1.465856735E1
1.565368417E0,-1.212852859E1,-1.097083603E1,-2.329904938E0
1.575388417E0,-9.053622894E0,-8.607700195E0,-5.550457764E-1
1.585407417E0,-7.132068787E0,-7.610324249E0,-3.718267822E-1
1.595427417E0,-5.513484650E0,-6.536607056E0,-4.201762390E-1
1.605446417E0,-4.141138458E0,-5.273383942E0,-1.303190002E0
1.615465417E0,-3.075953522E0,-4.093836823E0,-9.692344666E-1
1.625485417E0,-2.400558014E0,-3.216361542E0,-6.033952332E-1
1.635504417E0,-2.292333069E0,-2.915636902E0,-4.490661621E-4
1.645524417E0,-2.553240509E0,-2.825374603E0,5.789959717E-1
1.655543417E0,-2.922223206E0,-2.980601807E0,1.438508606E-1
