"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.232095917E0,-1.471140747E0,-7.980055389E0,3.472928009E0
3.242101917E0,-4.385879517E-2,-6.887178040E0,3.581452332E0
3.252107917E0,1.000669098E0,-5.299280090E0,2.903063049E0
3.262113917E0,1.534608765E0,-3.890110474E0,2.113604736E0
3.272118917E0,1.776954803E0,-3.198548584E0,1.972448273E0
3.282124917E0,1.842368774E0,-3.590583344E0,2.068099365E0
3.292130917E0,1.701661377E0,-5.067412262E0,2.597847748E0
3.302136917E0,1.476080475E0,-6.769672394E0,2.978356476E0
3.312142917E0,1.130748596E0,-8.348439331E0,2.779420166E0
3.322148917E0,7.041357422E-1,-9.979597321E0,2.617906036E0
3.332153917E0,1.028361511E-1,-1.155641830E1,2.818638611E0
3.342159917E0,-1.399739227E0,-1.238195160E1,4.224814453E0
3.352165917E0,-3.223845978E0,-1.223211319E1,5.913452911E0
3.362171917E0,-4.434827728E0,-1.118533997E1,7.110812988E0
3.372177917E0,-4.100123749E0,-8.699758759E0,7.588469696E0
3.382183917E0,-3.475921783E0,-6.595434723E0,7.064559174E0
3.392189917E0,-3.144361267E0,-5.353916473E0,5.524860992E0
3.402194917E0,-3.044369202E0,-4.954696655E0,3.495980072E0
3.412200917E0,-2.992876282E0,-5.378764801E0,1.843117218E0
3.422206917E0,-2.837948456E0,-6.101012878E0,8.214916992E-1
3.432212917E0,-2.522853699E0,-6.602470093E0,2.433938599E-1
3.442218917E0,-2.154619446E0,-6.843169556E0,9.145980835E-2
3.452224917E0,-1.905088348E0,-7.028334503E0,4.480183411E-1
3.462229917E0,-1.740580444E0,-7.269033966E0,1.070274353E0
3.472235917E0,-1.636546783E0,-7.407496033E0,1.734892273E0
3.482241917E0,-1.499431915E0,-7.469317474E0,2.429897003E0
3.492247917E0,-1.389859772E0,-7.515271912E0,3.238365784E0
3.502253917E0,-1.337768097E0,-7.594906311E0,4.094585266E0
3.512259917E0,-1.302591248E0,-7.644004211E0,4.897216187E0
3.522265917E0,-1.374441833E0,-7.644902344E0,5.493576050E0
3.532270917E0,-1.608854370E0,-7.651039581E0,5.838608551E0
3.542276917E0,-1.921853485E0,-7.682025146E0,5.873186646E0
3.552282917E0,-2.267784119E0,-7.799081726E0,5.453609161E0
3.562288917E0,-2.629132690E0,-7.920030212E0,4.754113770E0
3.572294917E0,-2.478246460E0,-7.466922455E0,3.699856110E0
3.582300917E0,-2.823728027E0,-7.583080902E0,3.002755737E0
3.592305917E0,-2.626438293E0,-7.048991547E0,2.147584076E0
3.602311917E0,-2.834655304E0,-4.664450226E0,-6.233038330E-1
3.612317917E0,-3.289559326E0,-5.777236176E0,2.213596802E0
3.622323917E0,-3.148552551E0,-6.529122620E0,5.171296234E0
