"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.922581417E0,2.932736969E1,3.268072128E1,-2.093391418E0
1.932587417E0,2.922541046E1,3.282125854E1,-2.134223938E0
1.942593417E0,2.924022675E1,3.275707626E1,-2.026901245E0
1.952599417E0,2.921557617E1,3.290646744E1,-1.890617371E0
1.962605417E0,2.918820190E1,3.290096664E1,-2.007873535E0
1.972610417E0,2.894518280E1,3.306711197E1,-1.895584106E0
1.982616417E0,2.888378906E1,3.322461700E1,-2.067871094E0
1.992622417E0,2.875982666E1,3.336515808E1,-2.080718994E0
2.002628417E0,2.860821533E1,3.358172226E1,-1.992485046E0
2.012634417E0,2.839211273E1,3.367106247E1,-2.102760315E0
2.022640417E0,2.815012360E1,3.363344193E1,-1.981620789E0
2.032645417E0,2.788477325E1,3.404562378E1,-1.778320312E0
2.042651417E0,2.788477325E1,3.404562378E1,-1.778320312E0
2.052657417E0,2.767384338E1,3.422286224E1,-2.312049866E0
2.062663417E0,2.783876038E1,3.420480347E1,-2.499374390E0
2.072669417E0,2.776601410E1,3.415480042E1,-2.986000061E0
2.082675417E0,2.778953552E1,3.424308014E1,-3.132629395E0
2.092680417E0,2.780686188E1,3.422442245E1,-3.676788330E0
2.102686417E0,2.778872681E1,3.421577072E1,-3.769058228E0
2.112692417E0,2.782482910E1,3.423040390E1,-3.954338074E0
2.122698417E0,2.782482910E1,3.423040390E1,-3.954338074E0
2.132704417E0,2.789439392E1,3.408980560E1,-4.471694946E0
2.142710417E0,2.791624451E1,3.406954193E1,-4.530303955E0
2.152715417E0,2.789500427E1,3.401082230E1,-5.054977417E0
2.162721417E0,2.813618469E1,3.391548157E1,-5.360328674E0
2.172727417E0,2.830461884E1,3.381360626E1,-5.918739319E0
2.182733417E0,2.830461884E1,3.381360626E1,-5.918739319E0
2.192739417E0,2.843820190E1,3.348312378E1,-7.250442505E0
2.202745417E0,2.833917999E1,3.339593124E1,-8.547592163E0
2.212751417E0,2.822439575E1,3.321660995E1,-9.660072327E0
2.222756417E0,2.792500305E1,3.307036209E1,-1.097457886E1
2.232762417E0,2.769582367E1,3.289253998E1,-1.209524536E1
2.242768417E0,2.742606354E1,3.288085556E1,-1.295455933E1
2.252774417E0,2.692584229E1,3.327769089E1,-1.344551849E1
2.262780417E0,2.601574707E1,3.377807617E1,-1.346486664E1
2.272786417E0,2.452577972E1,3.460055542E1,-1.418648529E1
2.282791417E0,2.317963409E1,3.535879517E1,-1.503485107E1
2.292797417E0,2.205049133E1,3.598999405E1,-1.589154053E1
2.302803417E0,2.137451935E1,3.610145569E1,-1.646302795E1
2.312809417E0,2.140017700E1,3.588690567E1,-1.665100098E1
2.322815417E0,2.184973145E1,3.556696701E1,-1.696988678E1
2.332821417E0,2.262787628E1,3.507732391E1,-1.718026733E1
2.342826417E0,2.313187408E1,3.448827362E1,-1.758674622E1
2.352832417E0,2.334109497E1,3.395457840E1,-1.849215698E1
2.362838417E0,2.318751526E1,3.385214233E1,-1.920892334E1
2.372844417E0,2.307450104E1,3.364482880E1,-1.953636169E1
2.382850417E0,2.273135376E1,3.356341553E1,-1.999417114E1
2.392856417E0,2.222612762E1,3.373343658E1,-2.052101135E1
2.402861417E0,2.186026001E1,3.345460510E1,-2.092120361E1
2.412867417E0,2.158417511E1,3.326135254E1,-2.129278564E1
2.422873417E0,2.137654877E1,3.324861526E1,-2.182446289E1
2.432879417E0,2.138332367E1,3.296413422E1,-2.208782959E1
2.442885417E0,2.134831238E1,3.273106384E1,-2.226057434E1
2.452891417E0,2.127703857E1,3.256011200E1,-2.253865051E1
2.462896417E0,2.124131012E1,3.237865448E1,-2.291055298E1
2.472902417E0,2.133365631E1,3.214913177E1,-2.309175110E1
2.482908417E0,2.117636108E1,3.206157303E1,-2.349795532E1
2.492914417E0,2.124220276E1,3.182790375E1,-2.387236023E1
2.502920417E0,2.098191833E1,3.173557281E1,-2.408064270E1
2.512926417E0,2.079757690E1,3.173065948E1,-2.444456482E1
2.522931417E0,2.064632416E1,3.167242050E1,-2.480084229E1
2.532937417E0,2.040874481E1,3.170643997E1,-2.501054382E1
2.542943417E0,1.993507385E1,3.159614563E1,-2.533897400E1
2.552949417E0,1.949458313E1,3.166644669E1,-2.565130615E1
2.562955417E0,1.914598083E1,3.161476135E1,-2.600619507E1
2.572961417E0,1.881612396E1,3.156835938E1,-2.618557739E1
2.582966417E0,1.865577698E1,3.139039993E1,-2.654193115E1
2.592972417E0,1.839956665E1,3.141378021E1,-2.688978577E1
2.602978417E0,1.807077789E1,3.116086578E1,-2.716902161E1
2.612984417E0,1.791713715E1,3.123200226E1,-2.732077026E1
2.622990417E0,1.779993439E1,3.091657257E1,-2.762506104E1
2.632996417E0,1.774508667E1,3.091490936E1,-2.787153625E1
2.643002417E0,1.770398712E1,3.085610199E1,-2.778868103E1
2.653006917E0,1.745477295E1,3.080955315E1,-2.825152588E1
2.663012917E0,1.748260498E1,3.068783379E1,-2.833172607E1
2.673018917E0,1.742552185E1,3.060709190E1,-2.821644592E1
2.683024917E0,1.728296661E1,3.060825920E1,-2.812838745E1
2.693030917E0,1.707815552E1,3.052930832E1,-2.839256287E1
2.703036917E0,1.712248230E1,3.054720497E1,-2.827223206E1
2.713041917E0,1.713785553E1,3.058794022E1,-2.817887878E1
2.723047917E0,1.724473572E1,3.058543968E1,-2.822041321E1
2.733053917E0,1.738554382E1,3.064492035E1,-2.807492065E1
2.743059917E0,1.755207062E1,3.072587013E1,-2.793075562E1
2.753065917E0,1.771398926E1,3.077884102E1,-2.771813965E1
2.763071917E0,1.767093658E1,3.079998589E1,-2.762780762E1
2.773076917E0,1.787232971E1,3.107985306E1,-2.730107117E1
2.783082917E0,1.806887054E1,3.122298431E1,-2.703759766E1
2.793088917E0,1.815326691E1,3.135521698E1,-2.676441956E1
2.803094917E0,1.839174652E1,3.136283493E1,-2.658631897E1
2.813100917E0,1.841789246E1,3.164783478E1,-2.623423767E1
2.823106917E0,1.856242371E1,3.169687653E1,-2.588038635E1
2.833111917E0,1.873096466E1,3.190266037E1,-2.551231384E1
2.843117917E0,1.901673889E1,3.191039276E1,-2.529670715E1
2.853123917E0,1.920897675E1,3.200511932E1,-2.501350403E1
2.863129917E0,1.955687714E1,3.195208740E1,-2.483856201E1
2.873135917E0,1.989971924E1,3.203477859E1,-2.455641174E1
2.883141917E0,2.029073334E1,3.205318451E1,-2.421182251E1
2.893146917E0,2.033131409E1,3.208510971E1,-2.404441833E1
2.903152917E0,2.083658600E1,3.217315292E1,-2.369641113E1
2.913158917E0,2.104629517E1,3.236207199E1,-2.336372375E1
2.923164917E0,2.138235474E1,3.224944687E1,-2.311384583E1
2.933170917E0,2.146415710E1,3.221003342E1,-2.273971558E1
2.943176917E0,2.175153351E1,3.235157394E1,-2.215229797E1
2.953182917E0,2.190092468E1,3.262160873E1,-2.195619202E1
2.963187917E0,2.219410706E1,3.253832626E1,-2.150234985E1
