"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.602918625E0,-2.516167450E1,2.945300293E1,2.754974365E0
3.612937625E0,-2.502827835E1,2.948148346E1,3.063629150E0
3.622957625E0,-2.498838043E1,2.945759583E1,3.324890137E0
3.632977625E0,-2.485300827E1,2.928857422E1,3.594055176E0
3.642997625E0,-2.489907837E1,2.943199921E1,3.807464600E0
3.653017625E0,-2.488196564E1,2.954447937E1,4.068542480E0
3.663036625E0,-2.483517838E1,2.942613983E1,4.142761230E0
3.673056625E0,-2.495815659E1,2.935302734E1,4.308807373E0
3.683076625E0,-2.484458160E1,2.924657440E1,4.604980469E0
3.693096625E0,-2.495726395E1,2.920780945E1,4.703735352E0
3.703116625E0,-2.497266769E1,2.911527252E1,5.046356201E0
3.713136625E0,-2.479593277E1,2.908274078E1,5.450836182E0
3.723155625E0,-2.463639450E1,2.913623810E1,5.488922119E0
3.733175625E0,-2.461762619E1,2.919673920E1,5.566345215E0
3.743195625E0,-2.444612885E1,2.934587860E1,5.819305420E0
3.753215625E0,-2.424597168E1,2.945289612E1,5.863616943E0
3.763235625E0,-2.380184555E1,2.968201447E1,6.134796143E0
3.773254625E0,-2.324635696E1,3.011840057E1,6.223907471E0
3.783274625E0,-2.271510696E1,3.036274719E1,6.370849609E0
3.793294625E0,-2.223697662E1,3.073676300E1,6.497161865E0
3.803314625E0,-2.155672073E1,3.101782990E1,6.748077393E0
3.813334625E0,-2.111878204E1,3.140901184E1,7.358184814E0
3.823354625E0,-2.059951782E1,3.165605164E1,7.712860107E0
3.833373625E0,-2.020922852E1,3.183806610E1,7.937896729E0
3.843393625E0,-1.970882034E1,3.194574738E1,8.493835449E0
3.853413625E0,-1.927249908E1,3.192682648E1,8.860870361E0
3.863433625E0,-1.893305206E1,3.215998840E1,9.292480469E0
3.873453625E0,-1.869800568E1,3.213468170E1,9.804046631E0
3.883472625E0,-1.845552444E1,3.196694946E1,1.043984985E1
3.893492625E0,-1.823697662E1,3.197083282E1,1.082730103E1
3.903512625E0,-1.797406387E1,3.195825195E1,1.128482056E1
3.913532625E0,-1.772266769E1,3.196800995E1,1.182507324E1
3.923552625E0,-1.715447235E1,3.205039978E1,1.225421143E1
3.933572625E0,-1.668285370E1,3.217485046E1,1.301837158E1
3.943591625E0,-1.601254272E1,3.228875732E1,1.355084229E1
3.953611625E0,-1.532409668E1,3.236843109E1,1.400418091E1
3.963631625E0,-1.451510620E1,3.242984772E1,1.461718750E1
3.973651625E0,-1.395457458E1,3.267575836E1,1.502767944E1
3.983671625E0,-1.324048615E1,3.257778931E1,1.528100586E1
3.993690625E0,-1.285985184E1,3.248131561E1,1.572320557E1
4.003710625E0,-1.255524063E1,3.239521790E1,1.598934937E1
4.013730625E0,-1.215531158E1,3.232938385E1,1.652111816E1
4.023750625E0,-1.175771713E1,3.229001617E1,1.695516968E1
