"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.773144504E1,1.550752640E1,3.412761688E1,9.248199463E0
3.774146404E1,1.499596405E1,3.434375763E1,9.115142822E0
3.775148304E1,1.417230034E1,3.485105133E1,8.935363770E0
3.776150204E1,1.349703598E1,3.518647003E1,8.773071289E0
3.777152104E1,1.264928818E1,3.557195282E1,8.588073730E0
3.778154004E1,1.174359894E1,3.600897980E1,8.255798340E0
3.779156004E1,1.060504150E1,3.656546783E1,7.955200195E0
3.780157904E1,9.630895615E0,3.686269379E1,7.495330811E0
3.781159804E1,8.671558380E0,3.700874329E1,7.214233398E0
3.782161704E1,7.847635269E0,3.724736786E1,6.928771973E0
3.783163604E1,7.131776810E0,3.750187683E1,6.856262207E0
3.784165604E1,6.345865250E0,3.773110199E1,6.981842041E0
3.785167504E1,5.684717178E0,3.780886078E1,6.852569580E0
3.786169404E1,4.952571869E0,3.780440521E1,6.811828613E0
3.787171304E1,4.401882172E0,3.784954071E1,7.197937012E0
3.788173204E1,3.734741211E0,3.769102478E1,7.770233154E0
3.789175104E1,3.086700439E0,3.762716675E1,8.461059570E0
3.790177104E1,2.162136078E0,3.760140228E1,9.101501465E0
3.791179004E1,1.471199036E0,3.767741394E1,9.713623047E0
3.792180904E1,7.151947021E-1,3.769238281E1,9.990356445E0
3.793182804E1,1.714439392E-1,3.769747162E1,9.828369141E0
3.794184704E1,6.179809570E-4,3.774023438E1,9.603027344E0
3.795186704E1,3.350868225E-1,3.754286194E1,9.679351807E0
3.796188604E1,9.288139343E-1,3.758261871E1,9.609649658E0
3.797190504E1,1.498455048E0,3.763277435E1,9.442169189E0
3.798192404E1,2.123756409E0,3.754807281E1,9.156005859E0
3.799194304E1,2.595645905E0,3.749841309E1,9.153442383E0
3.800196204E1,3.044780731E0,3.750852966E1,8.991180420E0
3.801198204E1,3.454925537E0,3.748873901E1,8.898773193E0
3.802200104E1,3.466220856E0,3.736022186E1,8.821350098E0
3.803202004E1,3.464729309E0,3.733776093E1,8.760955811E0
