"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.850122792E0,5.276677094E0,7.735613708E0,-1.074944641E1
2.860117792E0,5.844745789E0,7.804171143E0,-7.500153351E0
2.870113792E0,6.256539459E0,7.367529144E0,-4.487817535E0
2.880108792E0,5.935157776E0,6.306984558E0,-2.231709137E0
2.890103792E0,5.269791412E0,5.326972504E0,-8.848100281E-1
2.900099792E0,4.931345215E0,4.833299103E0,-1.911524963E-1
2.910094792E0,4.804708557E0,4.969665527E0,-2.185455322E-2
2.920090792E0,4.690046997E0,5.716761932E0,-3.906875610E-1
2.930085792E0,4.518653412E0,6.767127686E0,-1.113384705E0
2.940080792E0,4.370760956E0,7.749085693E0,-1.701511688E0
2.950076792E0,4.051325226E0,8.702902222E0,-1.938169556E0
2.960071792E0,3.601360931E0,9.568103027E0,-1.971999207E0
2.970066792E0,3.181933136E0,9.818681946E0,-1.814975739E0
2.980062792E0,3.169508972E0,9.791438599E0,-1.379680939E0
2.990057792E0,3.597918091E0,9.782756653E0,-1.020727386E0
3.000053792E0,4.524042206E0,9.541159058E0,-8.402027893E-1
3.010048792E0,5.807922363E0,9.306896210E0,-9.030720520E-1
3.020043792E0,6.987768860E0,9.079818420E0,-1.792223053E0
3.030039792E0,7.974965973E0,8.575367432E0,-3.375480652E0
3.040034792E0,8.848998413E0,7.755073242E0,-4.589605865E0
3.050030792E0,9.830507355E0,7.421716461E0,-6.210135956E0
3.060025792E0,9.699380035E0,6.693780212E0,-6.145919495E0
3.070020792E0,8.660839691E0,5.953270111E0,-5.231770477E0
3.080016792E0,7.730524292E0,5.289849701E0,-4.951702881E0
3.090011792E0,6.414461060E0,4.810696106E0,-5.001399536E0
3.100006792E0,4.546794891E0,4.719685364E0,-4.268822937E0
3.110002792E0,3.452270966E0,5.080135803E0,-2.595901794E0
3.119997792E0,3.190764771E0,6.107299805E0,-1.602417755E0
3.129992792E0,3.395239563E0,7.221882019E0,-2.021097107E0
3.139988792E0,3.706143036E0,7.882158966E0,-2.757864990E0
3.149983792E0,3.509751434E0,8.017178192E0,-3.162772980E0
3.159979792E0,2.999163208E0,8.067922668E0,-3.327430573E0
3.169974792E0,2.552042999E0,8.021369476E0,-2.857557678E0
3.179969792E0,2.220183105E0,7.871082001E0,-2.260149994E0
3.189965792E0,2.166893921E0,7.765252075E0,-1.694775696E0
3.199960792E0,2.199376373E0,7.723638611E0,-1.256786499E0
3.209955792E0,2.181264038E0,7.448361053E0,-9.780661011E-1
3.219951792E0,2.259850616E0,7.417674866E0,-1.129102020E0
3.229946792E0,2.182012482E0,7.470964050E0,-1.411714325E0
3.239942792E0,2.199076996E0,7.749085693E0,-1.788630524E0
3.249937792E0,2.252066803E0,8.055498505E0,-2.699486389E0
3.259932792E0,2.378104706E0,8.455915833E0,-4.506678314E0
3.269928792E0,2.617307281E0,8.942404175E0,-6.662345581E0
3.279923792E0,3.135379944E0,9.559421082E0,-7.248227234E0
3.289918792E0,3.899391174E0,1.022344025E1,-7.010521545E0
3.299914792E0,4.616849213E0,1.077893509E1,-6.233936462E0
3.309909792E0,5.236560516E0,1.106049957E1,-4.927004242E0
3.319905792E0,6.102210388E0,1.109298203E1,-4.658312988E0
3.329900792E0,6.808292084E0,9.724677429E0,-5.736371155E0
3.339895792E0,6.439010010E0,7.684120789E0,-4.790488129E0
3.349891792E0,5.960155792E0,6.556815033E0,-2.959944763E0
3.359886792E0,6.344556427E0,6.135441284E0,-2.316133575E0
3.369881792E0,7.628137207E0,6.102060699E0,-2.108066254E0
3.379877792E0,8.903934174E0,5.932463379E0,-2.975213013E0
3.389872792E0,9.930050354E0,5.689368896E0,-4.165687408E0
3.399869375E0,1.078162949E1,5.391638031E0,-4.427193604E0
3.409864375E0,1.089703949E1,5.097799072E0,-3.246748352E0
3.419859375E0,1.080363373E1,4.430337067E0,-1.923799438E0
3.429855375E0,1.097173416E1,3.926784210E0,-1.265618134E0
3.439850375E0,1.134266281E1,3.875291290E0,-1.395847321E0
3.449845375E0,1.126213028E1,4.150269470E0,-2.254461823E0
3.459841375E0,1.119911133E1,4.210893402E0,-3.295696564E0
3.469836375E0,1.108983856E1,3.992946625E0,-3.921694794E0
3.479831375E0,1.109253296E1,3.608396301E0,-3.573518829E0
3.489827375E0,1.121617584E1,3.559448090E0,-3.152893524E0
3.499822375E0,1.113459549E1,3.700454865E0,-3.153342590E0
