"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.696050042E0,6.372017860E-1,1.145855635E-1,-3.481456339E-1
3.706056042E0,1.108397126E0,3.730061948E-1,1.044226512E-1
3.716062042E0,1.201954722E0,2.852616906E-1,4.775487185E-1
3.726068042E0,1.017230630E0,-3.350296617E-2,8.207471371E-1
3.736073042E0,7.300043702E-1,-4.053404331E-1,1.129212141E0
3.746079042E0,5.197975636E-1,-7.113778591E-1,1.431684375E0
3.756085042E0,5.060778856E-1,-8.840685487E-1,1.708919525E0
3.766091042E0,6.970736980E-1,-9.365956783E-1,1.973440886E0
3.776097042E0,1.043784499E0,-9.310070276E-1,2.208930731E0
3.786103042E0,1.405740619E0,-8.889506459E-1,2.370001078E0
3.796109042E0,1.547075272E0,-7.277785540E-1,2.397235155E0
3.806115042E0,1.287231922E0,-3.522289097E-1,2.220774651E0
3.816121042E0,8.049728870E-1,1.666990966E-1,1.945073605E0
3.826127042E0,2.999213934E-1,7.795614600E-1,1.616447568E0
3.836132042E0,-1.563225985E-1,1.247659922E0,1.202194095E0
3.846138042E0,-3.938800097E-1,1.314599633E0,6.101281047E-1
3.856144042E0,6.789115816E-2,9.855805039E-1,-1.576741189E-1
3.866150042E0,2.083177567E0,-1.060256362E0,-1.206547856E0
3.876156042E0,3.856700659E0,-2.759880066E0,-2.275846243E0
3.886162042E0,4.248995304E0,-2.691743135E0,-3.031359911E0
3.896168042E0,4.119405746E0,-3.062158823E0,-3.479460716E0
3.906174042E0,1.912788987E0,-7.258359909E0,-3.679105997E0
3.916180042E0,-7.223612666E-1,-5.448621273E0,-2.931829453E0
3.926186042E0,-1.389191031E0,1.574406505E0,-8.337264061E-1
