"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.707188083E0,-3.546973801E1,1.522029877E1,-1.071527100E1
3.717207083E0,-3.535441971E1,1.517941284E1,-1.109228516E1
3.727226083E0,-3.525460434E1,1.511960602E1,-1.140621948E1
3.737245083E0,-3.516572189E1,1.518397522E1,-1.192108154E1
3.747265083E0,-3.502457047E1,1.514923859E1,-1.253665161E1
3.757284083E0,-3.456254196E1,1.507894135E1,-1.393518066E1
3.767303083E0,-3.416582870E1,1.502877808E1,-1.539895630E1
3.777322083E0,-3.351803207E1,1.499309540E1,-1.673934937E1
3.787342083E0,-3.304335403E1,1.490044403E1,-1.803967285E1
3.797361083E0,-3.270881271E1,1.498635864E1,-1.863748169E1
3.807380083E0,-3.254928970E1,1.523185730E1,-1.880569458E1
3.817399083E0,-3.243529129E1,1.555651093E1,-1.862487793E1
3.827419083E0,-3.246360397E1,1.588310242E1,-1.829058838E1
3.837438083E0,-3.250768661E1,1.620948029E1,-1.778320312E1
3.847457083E0,-3.269779587E1,1.694161987E1,-1.732302856E1
3.857476083E0,-3.297142410E1,1.722581482E1,-1.643615723E1
3.867495083E0,-3.319725418E1,1.754069519E1,-1.577566528E1
3.877515083E0,-3.339478683E1,1.757698822E1,-1.534683228E1
3.887534083E0,-3.370290756E1,1.749687195E1,-1.477960205E1
3.897553083E0,-3.388349533E1,1.712634277E1,-1.471627808E1
3.907572083E0,-3.405723190E1,1.707135773E1,-1.444750977E1
3.917592083E0,-3.418682480E1,1.696164703E1,-1.425720215E1
3.927611083E0,-3.418626022E1,1.711867523E1,-1.414831543E1
3.937630083E0,-3.397726059E1,1.738160706E1,-1.415847778E1
3.947649083E0,-3.366852951E1,1.780699158E1,-1.410491943E1
3.957668458E0,-3.348064041E1,1.805954742E1,-1.428814697E1
3.967688458E0,-3.318198013E1,1.836090088E1,-1.474578857E1
3.977707458E0,-3.289465714E1,1.860223389E1,-1.512142944E1
3.987726458E0,-3.258451462E1,1.872293091E1,-1.559057617E1
3.997745458E0,-3.222462082E1,1.860527802E1,-1.617916870E1
4.007765458E0,-3.196259689E1,1.861938477E1,-1.677545166E1
4.017784458E0,-3.181167984E1,1.840819550E1,-1.744998169E1
4.027803458E0,-3.151284409E1,1.828063965E1,-1.797576904E1
4.037822458E0,-3.144598770E1,1.804354095E1,-1.840200806E1
4.047842458E0,-3.140285110E1,1.812097168E1,-1.852133179E1
4.057861458E0,-3.135152054E1,1.794792175E1,-1.869985962E1
4.067880458E0,-3.143155289E1,1.792710876E1,-1.850024414E1
4.077899458E0,-3.135763168E1,1.780124664E1,-1.841305542E1
4.087919458E0,-3.143164444E1,1.797170258E1,-1.831701660E1
4.097938458E0,-3.140153885E1,1.804673004E1,-1.828872681E1
4.107957458E0,-3.137845230E1,1.804911804E1,-1.851644897E1
4.117976458E0,-3.126659775E1,1.795034790E1,-1.874972534E1
4.127995458E0,-3.101549149E1,1.787878418E1,-1.929965210E1
4.138015458E0,-3.072329330E1,1.765682220E1,-1.993621826E1
4.148034458E0,-3.037954330E1,1.737943268E1,-2.038635254E1
