"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.673027542E0,1.270829010E1,-1.318027973E1,-4.782562256E1
1.683034542E0,1.280350494E1,-1.326828098E1,-4.772210693E1
1.693040542E0,1.278157043E1,-1.313148689E1,-4.768038940E1
1.703047542E0,1.302448273E1,-1.291644573E1,-4.744418335E1
1.713053542E0,1.320997620E1,-1.279093742E1,-4.743289185E1
1.723059542E0,1.351367950E1,-1.255070782E1,-4.738404846E1
1.733066542E0,1.351367950E1,-1.255070782E1,-4.738404846E1
1.743072542E0,1.377235413E1,-1.244782639E1,-4.725608826E1
1.753079542E0,1.409371948E1,-1.246109772E1,-4.735437012E1
1.763085542E0,1.444246674E1,-1.250683594E1,-4.723207092E1
1.773092542E0,1.502812958E1,-1.235589504E1,-4.711242676E1
1.783098542E0,1.502812958E1,-1.235589504E1,-4.711242676E1
1.793104542E0,1.558499146E1,-1.204956818E1,-4.699043274E1
1.803111542E0,1.592642975E1,-1.190005207E1,-4.707945251E1
1.813117542E0,1.602826691E1,-1.180576706E1,-4.713685608E1
1.823124542E0,1.589276886E1,-1.179717350E1,-4.729255676E1
1.833130542E0,1.592508698E1,-1.185238552E1,-4.722473145E1
1.843137542E0,1.579008484E1,-1.172169495E1,-4.722465515E1
1.853143542E0,1.588802338E1,-1.164043045E1,-4.706150818E1
1.863150542E0,1.617037201E1,-1.154220009E1,-4.700921631E1
1.873156542E0,1.645957184E1,-1.143500328E1,-4.726100159E1
1.883162542E0,1.668486023E1,-1.139929867E1,-4.729588318E1
1.893169542E0,1.693930054E1,-1.122068119E1,-4.697396851E1
1.903175542E0,1.708754730E1,-1.100152016E1,-4.699395752E1
1.913182542E0,1.747151947E1,-1.075926018E1,-4.696517944E1
1.923188542E0,1.772890472E1,-1.081515694E1,-4.703822327E1
1.933195542E0,1.792449951E1,-1.074589920E1,-4.658554077E1
1.943201542E0,1.819528961E1,-1.067367077E1,-4.662809753E1
1.953208542E0,1.852609253E1,-1.068362427E1,-4.647917175E1
1.963214542E0,1.883303833E1,-1.060185814E1,-4.637480164E1
1.973220542E0,1.902172852E1,-1.076279354E1,-4.622593689E1
1.983227542E0,1.896446228E1,-1.089592552E1,-4.602966309E1
1.993233542E0,1.901248932E1,-1.106546307E1,-4.603227234E1
2.003240542E0,1.915122986E1,-1.170550346E1,-4.609590149E1
2.013246542E0,1.921224213E1,-1.195162201E1,-4.601455688E1
2.023253542E0,1.949540710E1,-1.234269810E1,-4.604354858E1
2.033259542E0,1.990386200E1,-1.238171673E1,-4.593670654E1
2.043266542E0,2.014525604E1,-1.234634113E1,-4.594982910E1
2.053272542E0,2.045517731E1,-1.243975639E1,-4.576918030E1
2.063278542E0,2.072129059E1,-1.261790085E1,-4.555104065E1
2.073285542E0,2.063943481E1,-1.258255196E1,-4.556568909E1
2.083291542E0,2.051899719E1,-1.270823193E1,-4.579742432E1
2.093298542E0,2.008228302E1,-1.289270973E1,-4.571705627E1
2.103304542E0,1.967199707E1,-1.306870651E1,-4.591986084E1
2.113311542E0,1.926712036E1,-1.314545441E1,-4.630940247E1
2.123317542E0,1.923744202E1,-1.358948421E1,-4.620997620E1
2.133324542E0,1.913987732E1,-1.385438347E1,-4.625222778E1
2.143330542E0,1.887084961E1,-1.410088444E1,-4.619821167E1
2.153336542E0,1.877996063E1,-1.450332355E1,-4.591117859E1
2.163343542E0,1.850727081E1,-1.481434917E1,-4.600346375E1
2.173349542E0,1.796611786E1,-1.508266735E1,-4.596813965E1
2.183356542E0,1.759989166E1,-1.539915276E1,-4.567243958E1
2.193362542E0,1.736059570E1,-1.540411568E1,-4.550193787E1
2.203369542E0,1.735111237E1,-1.525719070E1,-4.574389648E1
2.213375542E0,1.730313873E1,-1.492539120E1,-4.568043518E1
2.223382542E0,1.796298218E1,-1.469941998E1,-4.526136780E1
2.233388542E0,1.866175079E1,-1.417989826E1,-4.509738159E1
2.243394542E0,1.957351685E1,-1.391922092E1,-4.500016785E1
2.253401542E0,2.075373077E1,-1.347454071E1,-4.452134705E1
2.263407542E0,2.147489166E1,-1.303510666E1,-4.445260620E1
2.273414542E0,2.162882233E1,-1.259717655E1,-4.459172058E1
2.283420542E0,2.135873413E1,-1.240215111E1,-4.469517517E1
