"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.387056292E0,2.896945924E-2,6.809442043E-1,-2.530624568E-1
1.397062292E0,-2.702376805E-2,1.068863988E0,-1.410610825E-1
1.407068292E0,-7.024203986E-2,1.067166924E0,-1.263021827E-1
1.417075292E0,-3.488377035E-1,3.588611186E-1,-5.281516314E-1
1.427081292E0,-6.899924278E-1,-1.276042610E-1,-8.638016582E-1
1.437088292E0,-2.262670696E-1,1.159886122E0,-6.196435690E-1
1.447094292E0,1.390598714E-1,1.469317794E0,-1.256918013E-1
1.457100292E0,-1.088018566E-1,8.332582116E-1,3.424605131E-1
1.467107292E0,-1.832962632E-1,6.914718151E-1,5.183599591E-1
1.477113292E0,7.007740438E-2,4.320852757E-1,2.615047395E-1
1.487120292E0,3.921959400E-1,1.277356744E-1,-1.939502805E-1
1.497125750E0,7.617526650E-1,-2.150392532E-1,-3.051425815E-1
1.507132750E0,1.052533150E0,-6.811053157E-1,-2.923597954E-2
1.517138750E0,1.061719418E0,-2.299035341E-1,9.384680539E-2
1.527144750E0,6.862396002E-1,5.656300113E-2,-2.863875823E-3
1.537151750E0,1.278628856E-1,5.651662946E-1,-6.030647755E-1
1.547157750E0,-9.845550358E-2,9.008915424E-1,-1.018028855E0
1.557164750E0,-2.125679553E-1,8.971772194E-1,-7.158635259E-1
1.567170750E0,-8.182626218E-2,9.630972147E-1,-2.358036488E-1
1.577176750E0,1.290470958E-1,7.422875762E-1,1.569537520E-1
1.587183750E0,1.162426621E-1,3.316437900E-1,2.372908592E-1
1.597189750E0,-6.108924747E-2,1.946587861E-1,2.210519761E-1
1.607196750E0,-2.572314441E-1,2.097076178E-1,1.470650136E-1
1.617202750E0,-3.355574012E-1,4.423485696E-1,1.500064731E-1
1.627209750E0,-2.959354520E-1,6.213464141E-1,2.705577612E-1
1.637215750E0,-2.496212274E-1,7.050911188E-1,4.193206131E-1
1.647221750E0,-3.151910007E-1,9.226916432E-1,6.163665652E-1
1.657228750E0,-4.430200756E-1,1.170470357E0,8.070976138E-1
1.667234750E0,-5.974192619E-1,1.277656436E0,8.082174659E-1
1.677241750E0,-6.952539682E-1,1.292255640E0,5.813968182E-1
1.687247750E0,-6.489745378E-1,1.256099701E0,2.838957906E-1
1.697253750E0,-5.854261518E-1,1.514246345E0,-4.534415528E-2
1.707260750E0,-3.204518259E-1,1.961878777E0,-2.540865541E-1
1.717266750E0,9.298130125E-2,1.856089950E0,-3.666818142E-1
