"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.974744333E0,-1.390883684E0,-3.120187223E-1,1.820310503E-1
1.984740333E0,-1.231523514E0,6.121674553E-3,1.523069739E-1
1.994735333E0,-1.194421172E0,2.439179644E-2,2.357452363E-1
2.004730333E0,-1.177711129E0,-2.721208334E-1,3.171642125E-1
2.014725333E0,-1.203999877E0,-7.290814519E-1,3.819068074E-1
2.024720083E0,-1.331403375E0,-1.067294955E0,4.619864523E-1
2.034715083E0,-1.526518226E0,-1.180962443E0,5.550187826E-1
2.044710083E0,-1.656038880E0,-1.011458397E0,6.043722034E-1
2.054705083E0,-1.601374149E0,-5.601373911E-1,6.005216837E-1
2.064700083E0,-1.384689569E0,-3.419957682E-2,5.683965087E-1
2.074695083E0,-1.221792936E0,1.891468912E-1,5.145052671E-1
2.084690083E0,-1.162750125E0,9.928677231E-2,4.315797091E-1
2.094685083E0,-1.135744929E0,-1.656090617E-1,3.967672884E-1
2.104680083E0,-1.040368080E0,-4.050922394E-1,4.176658988E-1
2.114676083E0,-9.839617610E-1,-6.437843442E-1,4.452306032E-1
2.124671083E0,-9.451437593E-1,-6.894069910E-1,4.432540238E-1
2.134666083E0,-9.065753222E-1,-4.528957009E-1,4.127439260E-1
2.144661083E0,-9.312561750E-1,-1.812226325E-1,3.816193044E-1
2.154656083E0,-1.007621169E0,-9.426668286E-3,3.573696911E-1
2.164651083E0,-1.099203467E0,4.640454426E-4,3.779149055E-1
2.174646083E0,-1.130932808E0,-8.763697743E-2,4.267439842E-1
2.184641083E0,-1.081441641E0,-1.399739385E-1,4.643006623E-1
2.194636083E0,-1.040069103E0,-1.311155260E-1,4.930281937E-1
2.204631083E0,-1.038712502E0,-1.230967417E-1,5.181586146E-1
2.214626083E0,-9.917369485E-1,-1.068401188E-1,5.232076049E-1
2.224621083E0,-9.025835991E-1,-9.859443456E-2,4.698133469E-1
2.234616083E0,-8.739796281E-1,-7.622807473E-2,3.902358711E-1
2.244611083E0,-8.826524615E-1,-8.754761890E-3,3.661936522E-1
2.254607083E0,-8.467578888E-1,-1.830717176E-2,3.525767326E-1
2.264602083E0,-8.748771548E-1,-5.259936675E-2,3.422819972E-1
2.274597083E0,-9.386187792E-1,-9.662766755E-2,3.590018153E-1
2.284592083E0,-8.853246570E-1,-1.957156360E-1,4.180054665E-1
2.294587083E0,-8.198392987E-1,-2.858431637E-1,4.757273793E-1
2.304582083E0,-7.809557915E-1,-2.761513889E-1,4.918823838E-1
2.314577083E0,-7.430957556E-1,-2.493992895E-1,5.010381937E-1
2.324572083E0,-7.037603259E-1,-3.174291849E-1,5.249555111E-1
2.334567083E0,-6.660600305E-1,-3.341510892E-1,5.268968940E-1
2.344562083E0,-6.367641687E-1,-3.142732382E-1,5.146698356E-1
2.354557083E0,-6.297360659E-1,-2.566913366E-1,4.827171266E-1
2.364552083E0,-6.182570457E-1,-2.098577917E-1,4.534444511E-1
2.374547083E0,-5.767669678E-1,-1.416989416E-1,4.497551620E-1
2.384542083E0,-5.065998435E-1,-7.213039324E-3,3.983175457E-1
2.394538083E0,-4.369045198E-1,5.523359403E-2,3.178535998E-1
2.404533083E0,-3.960289657E-1,7.549785078E-2,2.460664958E-1
2.414528083E0,-3.151090443E-1,7.964400575E-4,1.668351889E-1
2.424523083E0,-2.302367538E-1,-7.513933629E-2,9.191645682E-2
2.434518083E0,-1.361579150E-1,-8.876992762E-2,1.513379812E-2
2.444513083E0,-5.770625547E-2,-6.360545009E-2,-7.216009498E-2
2.454508083E0,-6.786657497E-3,-9.599578567E-3,-1.392821372E-1
2.464503083E0,4.567841440E-2,5.890251696E-2,-1.907581240E-1
2.474498083E0,1.057325006E-1,1.383438855E-1,-2.342766821E-1
2.484493083E0,1.712047011E-1,2.863948941E-1,-2.843992412E-1
2.494488083E0,2.287936062E-1,3.147210479E-1,-3.441808820E-1
2.504483083E0,3.089435697E-1,2.773446441E-1,-3.762101829E-1
2.514478083E0,3.945569694E-1,2.662386298E-1,-4.071577191E-1
2.524473083E0,4.621269405E-1,2.380109876E-1,-4.483011663E-1
2.534468083E0,5.275608897E-1,2.111872137E-1,-4.884523451E-1
2.544464083E0,6.183134317E-1,1.920670569E-1,-5.118296146E-1
2.554459083E0,7.046819925E-1,1.912896484E-1,-5.249630213E-1
2.564454083E0,7.789274454E-1,2.536670268E-1,-5.290861130E-1
2.574449083E0,8.509925008E-1,3.382498026E-1,-5.383828282E-1
2.584444083E0,9.251524806E-1,3.421247005E-1,-5.594367385E-1
2.594439083E0,9.334085584E-1,2.925350368E-1,-5.880870223E-1
2.604434083E0,9.318564534E-1,3.386460543E-1,-6.458504796E-1
2.614429083E0,9.467839599E-1,3.934251070E-1,-6.934129000E-1
2.624424083E0,9.695371985E-1,3.518531322E-1,-7.093540430E-1
2.634419083E0,1.006315947E0,3.446743786E-1,-7.066464424E-1
2.644414083E0,1.024919271E0,2.710427642E-1,-6.831637621E-1
2.654409083E0,1.071958542E0,1.718876511E-1,-6.661605835E-1
2.664404083E0,1.154265404E0,1.369512379E-1,-6.637203693E-1
2.674399083E0,1.243120193E0,1.185922474E-1,-6.647812128E-1
2.684394083E0,1.319347858E0,1.107143536E-1,-6.440104246E-1
2.694389083E0,1.390194774E0,1.128368452E-1,-5.903749466E-1
2.704384083E0,1.450588703E0,1.004102677E-1,-5.133357644E-1
2.714380083E0,1.479201198E0,6.917327642E-2,-4.285290837E-1
2.724375083E0,1.519585013E0,4.639526457E-2,-3.490385413E-1
2.734370083E0,1.623303771E0,7.362285256E-2,-2.858720422E-1
2.744365083E0,1.757359028E0,1.789061278E-1,-2.400528938E-1
2.754360083E0,1.876725912E0,3.351283669E-1,-2.131496221E-1
2.764355083E0,1.944556355E0,4.731632173E-1,-1.948608905E-1
2.774350083E0,1.961067319E0,4.892658591E-1,-2.148727477E-1
2.784345083E0,1.971277833E0,4.296366274E-1,-2.425158173E-1
2.794340083E0,2.009911776E0,4.290004373E-1,-2.540855110E-1
2.804335083E0,2.072352886E0,4.714807868E-1,-2.500433624E-1
2.814330083E0,2.117957115E0,4.671797156E-1,-2.212752104E-1
2.824325083E0,2.115594625E0,3.872207403E-1,-1.782878041E-1
2.834320083E0,2.087662935E0,3.151547611E-1,-1.427445263E-1
2.844315083E0,2.082720995E0,2.792100906E-1,-1.144529656E-1
2.854310083E0,2.141000986E0,3.065200150E-1,-6.854375452E-2
2.864305083E0,2.223248005E0,3.605683446E-1,-8.087866940E-3
2.874300083E0,2.278626204E0,4.021086097E-1,4.505513236E-2
2.884296083E0,2.271577597E0,3.767390847E-1,1.004480869E-1
2.894291083E0,2.271543264E0,3.287204504E-1,1.686130017E-1
2.904286083E0,2.304568529E0,3.417395949E-1,2.591181397E-1
2.914281083E0,2.331634045E0,4.108259976E-1,3.524018526E-1
2.924276083E0,2.341666460E0,4.485435486E-1,4.113107324E-1
2.934271083E0,2.380920410E0,4.587590694E-1,4.364933670E-1
2.944266083E0,2.476598263E0,5.327720046E-1,4.363096058E-1
2.954261083E0,2.623539448E0,6.520283818E-1,4.245738685E-1
2.964256083E0,2.784155369E0,7.322962880E-1,4.514662027E-1
2.974251083E0,2.938277960E0,8.325068355E-1,4.790320992E-1
2.984246083E0,3.080332279E0,1.048814058E0,5.082238317E-1
2.994241083E0,3.217954397E0,1.342891812E0,5.080040097E-1
3.004236083E0,3.325255632E0,1.609081388E0,4.646136463E-1
3.014231083E0,3.474643946E0,1.811226726E0,3.168945014E-1
3.024226083E0,3.757533312E0,2.082473993E0,-2.155278623E-1
3.034221208E0,4.079931736E0,2.250468731E0,-1.315551996E0
3.044216208E0,4.098046780E0,1.818613291E0,-2.401025295E0
3.054211208E0,3.667602777E0,6.430265903E-1,-2.611231565E0
3.064206208E0,2.789429903E0,-9.731347561E-1,-2.055924892E0
