"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.798182375E0,2.726092529E1,3.780673218E1,6.410797119E0
2.808201375E0,2.759485245E1,3.750425720E1,6.053192139E0
2.818220375E0,2.792068863E1,3.736334229E1,6.006713867E0
2.828240375E0,2.818180466E1,3.701428223E1,5.876281738E0
2.838259375E0,2.850186157E1,3.670262146E1,5.881622314E0
2.848278375E0,2.883337784E1,3.651135254E1,5.911590576E0
2.858298375E0,2.910871696E1,3.628002167E1,6.097351074E0
2.868317375E0,2.927974701E1,3.606208038E1,6.024291992E0
2.878336375E0,2.954607773E1,3.596652985E1,6.027099609E0
2.888356375E0,2.965911293E1,3.583558655E1,5.930999756E0
2.898375375E0,2.984064674E1,3.552703857E1,5.929077148E0
2.908394375E0,2.992393684E1,3.529690552E1,5.848419189E0
2.918414375E0,2.992566872E1,3.528339386E1,5.910888672E0
2.928433375E0,3.004391098E1,3.518931580E1,5.933624268E0
2.938452375E0,3.007387543E1,3.532807922E1,5.888397217E0
2.948471375E0,2.989995384E1,3.543027496E1,6.071807861E0
2.958491375E0,2.986738396E1,3.554595947E1,6.298583984E0
2.968510375E0,2.975963211E1,3.550019073E1,6.505340576E0
2.978529375E0,2.975650406E1,3.561270905E1,6.548339844E0
2.988549375E0,2.947541237E1,3.569667816E1,6.715209961E0
2.998568375E0,2.927420998E1,3.589976501E1,6.733184814E0
3.008587375E0,2.904427719E1,3.613436890E1,6.646179199E0
3.018607375E0,2.881808662E1,3.624274445E1,6.708618164E0
3.028626375E0,2.860596275E1,3.640453339E1,6.593963623E0
3.038645375E0,2.837975502E1,3.668814850E1,6.718383789E0
3.048665375E0,2.809015465E1,3.689741516E1,6.553863525E0
3.058684375E0,2.793991089E1,3.695463562E1,6.663543701E0
3.068700000E0,2.766625595E1,3.716661072E1,6.259735107E0
3.078720000E0,2.747141647E1,3.719770050E1,6.261535645E0
3.088739000E0,2.729920578E1,3.740578461E1,6.161163330E0
3.098758000E0,2.728367233E1,3.749160004E1,5.803314209E0
3.108778000E0,2.717497063E1,3.740585327E1,5.625793457E0
3.118797000E0,2.730743408E1,3.741307068E1,5.346649170E0
3.128816000E0,2.734695816E1,3.730957794E1,4.890289307E0
3.138836000E0,2.745967102E1,3.710565948E1,4.680084229E0
3.148855000E0,2.746531296E1,3.700099182E1,4.465637207E0
3.158874000E0,2.765140915E1,3.682183838E1,4.654602051E0
3.168894000E0,2.767027283E1,3.666833496E1,4.804809570E0
3.178913000E0,2.786628723E1,3.637089539E1,4.741058350E0
3.188932000E0,2.816288376E1,3.604824829E1,4.913330078E0
3.198952000E0,2.825461006E1,3.583934021E1,4.935150146E0
3.208971000E0,2.852596664E1,3.552117157E1,5.301483154E0
3.218990000E0,2.885671043E1,3.520045471E1,5.612823486E0
3.229010000E0,2.915418625E1,3.468508911E1,5.852996826E0
3.239029000E0,2.950183868E1,3.426498413E1,6.276489258E0
3.249048000E0,2.972878456E1,3.379267120E1,6.936676025E0
3.259067000E0,3.004887581E1,3.323165894E1,7.356842041E0
3.269087000E0,3.025367737E1,3.290068817E1,7.992736816E0
3.279106000E0,3.054408264E1,3.231370544E1,8.591705322E0
3.289125000E0,3.082333374E1,3.173635864E1,8.850219727E0
3.299145000E0,3.126101875E1,3.100629425E1,9.306915283E0
3.309164000E0,3.167004776E1,3.033744049E1,9.822296143E0
3.319183000E0,3.204020309E1,2.982672119E1,9.867736816E0
3.329203000E0,3.252231979E1,2.916040039E1,1.023489380E1
3.339222000E0,3.290250015E1,2.842610168E1,1.019989014E1
3.349241000E0,3.308312225E1,2.793045044E1,1.028491211E1
3.359261000E0,3.347982407E1,2.740345764E1,1.041036987E1
3.369280000E0,3.376582336E1,2.680099487E1,1.068685913E1
3.379299000E0,3.408577728E1,2.620845032E1,1.075860596E1
3.389319000E0,3.428224564E1,2.548373413E1,1.075241089E1
3.399338000E0,3.460989380E1,2.515851593E1,1.084182739E1
3.409357000E0,3.483231735E1,2.473780823E1,1.080447388E1
3.419377000E0,3.529817963E1,2.419480133E1,1.063232422E1
3.429396000E0,3.547412491E1,2.383574677E1,1.023178101E1
3.439415000E0,3.574398422E1,2.336386108E1,9.852111816E0
3.449435000E0,3.599473572E1,2.281655884E1,9.778930664E0
3.459454000E0,3.636651993E1,2.211175537E1,9.757293701E0
3.469473000E0,3.647233582E1,2.167761230E1,9.416290283E0
3.479492000E0,3.671303177E1,2.128568268E1,9.453338623E0
3.489512000E0,3.682624817E1,2.071422577E1,9.792724609E0
3.499531000E0,3.705342865E1,2.027259064E1,1.014724731E1
3.509550000E0,3.712703705E1,1.971807098E1,1.023815918E1
3.519570000E0,3.728446960E1,1.932581329E1,1.043280029E1
3.529589000E0,3.749805069E1,1.868414307E1,1.031195068E1
3.539608000E0,3.763220215E1,1.823682404E1,1.025869751E1
3.549628000E0,3.779907227E1,1.750190735E1,1.016674805E1
3.559647000E0,3.804405594E1,1.696736145E1,1.005603027E1
3.569666000E0,3.820150375E1,1.630455017E1,9.941314697E0
3.579686000E0,3.842130661E1,1.563332367E1,9.918640137E0
3.589705000E0,3.852684402E1,1.509713745E1,1.008444214E1
3.599724000E0,3.870446396E1,1.459082031E1,1.027645874E1
3.609744000E0,3.866745758E1,1.383551788E1,1.033975220E1
3.619763000E0,3.873065186E1,1.325035858E1,1.061236572E1
3.629782000E0,3.883530045E1,1.254859924E1,1.081863403E1
3.639802000E0,3.898785782E1,1.168146515E1,1.107940674E1
3.649821000E0,3.910234833E1,1.098622131E1,1.131399536E1
3.659840000E0,3.917972565E1,1.014199066E1,1.171475220E1
3.669859000E0,3.915368271E1,9.468772888E0,1.202148438E1
3.679879000E0,3.933692932E1,8.696098328E0,1.229904175E1
3.689898000E0,3.925820160E1,7.971435547E0,1.274688721E1
3.699918000E0,3.933068466E1,7.114494324E0,1.295901489E1
3.709937000E0,3.934048843E1,6.322731018E0,1.319229126E1
3.719956000E0,3.932873535E1,5.601593018E0,1.347259521E1
3.729975000E0,3.919258881E1,4.920120239E0,1.368563843E1
3.739995000E0,3.919538498E1,4.128341675E0,1.386859131E1
3.750014000E0,3.918287659E1,3.526161194E0,1.409066772E1
3.760033000E0,3.916365051E1,2.823448181E0,1.412905884E1
3.770053000E0,3.904867935E1,2.348037720E0,1.423825073E1
3.780072000E0,3.907313538E1,1.646568298E0,1.437475586E1
3.790091000E0,3.888177490E1,1.152534485E0,1.456072998E1
3.800111000E0,3.888282013E1,6.301956177E-1,1.466738892E1
3.810130000E0,3.879180527E1,-1.061477661E-1,1.477105713E1
3.820149000E0,3.867035294E1,-8.517379761E-1,1.498672485E1
3.830169000E0,3.857522583E1,-1.552581787E0,1.514447021E1
3.840188000E0,3.834372711E1,-2.260002136E0,1.539694214E1
3.850207000E0,3.822216797E1,-3.035552979E0,1.583996582E1
3.860227000E0,3.808126068E1,-3.827476501E0,1.591079712E1
3.870246000E0,3.784111023E1,-4.586669922E0,1.632730103E1
3.880265000E0,3.767517471E1,-5.316658020E0,1.657769775E1
3.890284000E0,3.744921875E1,-5.882873535E0,1.700451660E1
3.900304000E0,3.724640656E1,-6.339431763E0,1.698837280E1
3.910323000E0,3.706413269E1,-6.931709290E0,1.711401367E1
3.920342000E0,3.692440414E1,-7.236816406E0,1.704425049E1
3.930362000E0,3.684152985E1,-7.650074005E0,1.705200195E1
3.940381000E0,3.684494781E1,-8.058055878E0,1.714694214E1
3.950400000E0,3.660739899E1,-8.381378174E0,1.718902588E1
3.960420000E0,3.644433975E1,-8.621421814E0,1.719290161E1
3.970439000E0,3.637105560E1,-9.196960449E0,1.729669189E1
3.980458000E0,3.607652283E1,-9.653369904E0,1.760742188E1
3.990478000E0,3.582781982E1,-1.009017181E1,1.780023193E1
4.000497000E0,3.559177017E1,-1.031172943E1,1.802777100E1
4.010516000E0,3.548245239E1,-1.078743362E1,1.839123535E1
4.020536000E0,3.531227112E1,-1.112460327E1,1.821212769E1
4.030555000E0,3.526272964E1,-1.154449844E1,1.818753052E1
4.040574000E0,3.508501053E1,-1.161853790E1,1.824929810E1
4.050593000E0,3.501700974E1,-1.184291077E1,1.822769165E1
4.060613000E0,3.500193405E1,-1.204156113E1,1.807604980E1
4.070632083E0,3.495105362E1,-1.237417603E1,1.777996826E1
4.080651083E0,3.498024750E1,-1.258337021E1,1.764276123E1
4.090671083E0,3.501134109E1,-1.272283554E1,1.754278564E1
4.100690083E0,3.500495911E1,-1.289368439E1,1.739190674E1
4.110709083E0,3.492415619E1,-1.321261215E1,1.714953613E1
4.120729083E0,3.497249603E1,-1.343797684E1,1.731869507E1
4.130748083E0,3.485625458E1,-1.383077621E1,1.739276123E1
4.140767083E0,3.469503784E1,-1.400621033E1,1.728067017E1
4.150787083E0,3.470443344E1,-1.422546768E1,1.724172974E1
4.160806083E0,3.467511368E1,-1.419922256E1,1.700903320E1
4.170825083E0,3.482849884E1,-1.412894440E1,1.680398560E1
4.180844083E0,3.494358826E1,-1.411033630E1,1.688110352E1
4.190864083E0,3.509155273E1,-1.405516815E1,1.676583862E1
4.200883083E0,3.509107971E1,-1.384234619E1,1.657534790E1
4.210902083E0,3.522548676E1,-1.375971222E1,1.646026611E1
4.220922083E0,3.541761017E1,-1.366368866E1,1.640295410E1
4.230941083E0,3.537430954E1,-1.365824890E1,1.625698853E1
4.240960083E0,3.551702499E1,-1.345502472E1,1.606478882E1
