"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.861540375E0,-6.821189872E0,7.961463583E0,-2.529568641E0
1.871535375E0,-6.975997245E0,6.552740693E0,-2.849121315E0
1.881531375E0,-8.194106752E0,7.154497536E0,-3.744057552E0
1.891526375E0,-6.593941929E0,6.972883603E0,-1.176071534E0
1.901521375E0,-6.471883056E0,4.354929327E0,3.897863589E-2
1.911517375E0,-6.031640927E0,1.271497509E-1,1.812570194E0
1.921512375E0,-4.002215631E0,-1.827246121E-1,3.461937582E0
1.931508375E0,-1.450101296E0,-7.084088874E-1,3.706281030E0
1.941503375E0,1.425629529E0,-3.697192703E0,-4.553564798E0
1.951498375E0,2.539052825E0,-5.045633138E0,-5.846993458E0
1.961494375E0,4.576435012E0,-2.745540229E0,1.756788926E0
1.971489375E0,3.939232348E0,-3.754904137E0,2.819758937E0
1.981484375E0,3.420979006E0,-2.374627951E0,1.838748178E0
1.991480375E0,4.826952535E0,-1.331784641E0,1.989772549E0
2.001475375E0,5.858638188E0,-1.799380630E0,1.843686444E0
2.011470375E0,6.455215568E0,-2.748069735E0,3.874423563E-1
2.021466375E0,5.473252298E0,-2.733517184E0,-9.368316825E-1
2.031461375E0,2.107616018E0,-3.159624839E0,-5.286397505E-1
2.041456375E0,-1.825175622E0,-4.789538541E0,7.389056984E-1
2.051452375E0,-1.232198372E0,-2.576704216E0,1.930155362E0
2.061447375E0,-2.645961562E-1,4.086478686E-1,1.124734223E0
2.071442375E0,-8.235119122E-1,2.320652304E0,1.245974997E0
2.081438375E0,-1.760305734E0,2.606238502E0,5.540072378E-1
2.091433375E0,-2.347609430E0,2.166306276E0,-7.545473658E-2
2.101429375E0,-2.487548503E0,1.024068485E0,-7.062570389E-1
2.111424375E0,-2.014623070E0,-5.982754111E-2,-1.718117781E0
2.121419375E0,-1.388416240E0,-7.750876111E-1,-2.464204956E0
2.131415375E0,-1.119730980E0,-8.879581690E-1,-1.714749784E0
2.141410375E0,-1.010832728E0,-6.190722030E-1,-8.051089704E-1
2.151405375E0,-9.468826076E-1,5.215307057E-2,-2.121182728E-1
2.161401375E0,-1.183757699E0,9.274789149E-1,-9.316595279E-2
2.171396375E0,-1.192969110E0,1.506443896E0,-2.246757531E-1
2.181391375E0,-7.557133006E-1,2.642622217E0,-4.054623055E-1
2.191387375E0,-8.660100603E-1,3.668469425E0,8.966412842E-1
2.201382375E0,-1.169092151E0,3.947859914E0,2.187473781E0
2.211377375E0,-1.508200254E0,4.207562828E0,2.619943206E0
2.221373375E0,-1.831714270E0,4.354558321E0,2.415226339E0
2.231368375E0,-1.701914854E0,3.010807938E0,6.435468205E-1
2.241363375E0,-7.857886004E-1,3.186732531E-2,-6.476493001E-1
2.251359375E0,5.282795620E-1,-4.300579750E0,4.524648562E-3
2.261354375E0,1.888534004E0,-8.964474490E0,-2.722345202E-1
2.271349375E0,3.235461179E0,-1.334103062E1,-1.712907912E0
2.281345375E0,4.132283435E0,-1.433236055E1,-3.032169571E0
2.291340375E0,4.078058988E0,-9.569514545E0,-8.794878924E-1
2.301335375E0,3.440776217E0,-5.342381086E0,2.308301815E0
2.311331375E0,3.364806852E0,-1.766542082E0,3.379019387E0
2.321326375E0,2.935929079E0,1.479530332E0,3.740261539E0
2.331321375E0,2.092507398E0,3.289664576E0,2.841647404E0
2.341317375E0,1.705790388E0,3.669416090E0,8.565189330E-1
2.351312375E0,1.530611608E0,3.098210948E0,4.765480757E-2
2.361307375E0,1.405637606E0,2.644171144E0,4.935758986E-2
2.371303375E0,1.300383924E0,2.468055933E0,-4.558712248E-1
2.381298375E0,1.253730159E0,2.214428861E0,-4.293621417E-1
2.391293375E0,1.273479130E0,1.720973561E0,4.198429477E-1
2.401289375E0,1.258543587E0,1.279242146E0,4.096688656E-1
2.411284375E0,1.160050748E0,8.855350828E-1,-4.976331353E-2
2.421280375E0,1.028961728E0,6.932265919E-1,4.017750514E-1
2.431275375E0,9.779444790E-1,7.907850462E-1,1.427860826E0
2.441270375E0,7.433764064E-1,9.594257623E-1,1.607410108E0
2.451265375E0,2.131061599E-1,1.016566508E0,1.909058900E-1
2.461261375E0,-2.343277520E-1,9.368560946E-1,-8.568638456E-1
2.471256375E0,-4.183735424E-1,9.751933640E-1,-8.082806464E-1
2.481252375E0,-2.798132426E-1,1.135646224E0,-4.405233800E-1
2.491247833E0,9.567857444E-2,1.389559225E0,-2.306828901E-2
2.501242833E0,5.084694877E-1,1.699095034E0,7.324212094E-1
2.511238833E0,7.992056215E-1,1.952605746E0,1.617431212E0
2.521233833E0,8.605581164E-1,2.168757429E0,1.728375113E0
2.531228833E0,7.366295967E-1,2.366370513E0,9.354761517E-1
2.541224833E0,7.252965233E-1,2.384391632E0,9.898415163E-2
2.551219833E0,6.778472453E-1,2.321538742E0,-4.406783313E-2
2.561214833E0,4.697120959E-1,2.256794862E0,-3.978104930E-1
2.571210833E0,2.707787097E-1,2.202071355E0,-4.611571808E-1
2.581205833E0,1.183318573E-1,2.206376075E0,-6.165055677E-2
2.591200833E0,9.954475343E-2,2.126683788E0,-3.364208682E-1
2.601196833E0,1.642184669E-1,1.914216437E0,-5.161981912E-1
2.611191833E0,1.517182893E-1,1.806337647E0,-7.513474770E-1
2.621186833E0,1.339754981E-1,1.900614059E0,-4.363718569E-1
2.631182833E0,1.410564762E-1,2.198074198E0,1.416868061E-2
2.641177833E0,2.608092070E-2,2.535159164E0,-6.917712200E-1
2.651172833E0,-2.036731392E-1,2.700866332E0,-1.741451679E0
2.661168833E0,-4.329956746E-1,2.812346422E0,-2.105234155E0
2.671163833E0,-6.355174971E-1,2.860385976E0,-2.250125820E0
2.681158833E0,-8.636770213E-1,2.797709672E0,-2.008932559E0
2.691154833E0,-1.215311029E0,2.711369686E0,-1.341092531E0
2.701149833E0,-1.526716193E0,2.694229742E0,-5.227437106E-1
2.711144833E0,-1.657076942E0,2.530618801E0,1.811696328E0
2.721140833E0,-1.759144185E0,2.231034368E0,4.559110005E0
2.731135833E0,-1.573627235E0,1.484274763E0,5.962633842E0
2.741130833E0,-6.621509796E-1,4.718375587E-1,5.851960668E0
2.751126833E0,1.684237844E-1,-4.423798710E-1,4.417640715E0
2.761121833E0,1.245375073E-1,-1.452269443E0,1.359909456E0
2.771116833E0,-4.489041942E-1,-1.830450979E0,3.974524972E-1
2.781112833E0,-4.304550594E-1,-1.925015075E0,2.779120204E0
2.791107833E0,-1.836493492E-2,-1.795353652E0,3.832021310E0
2.801102833E0,-8.877839220E-1,-1.892257218E0,1.312572445E0
2.811098833E0,-2.930746692E0,-2.439879954E0,-1.298309039E0
2.821093833E0,-3.854153021E0,-4.240579716E0,-6.450855884E-1
2.831088833E0,-3.806056749E0,-6.034628854E0,-5.218727678E-1
2.841084833E0,-4.194927580E0,-6.466301889E0,-1.638050687E-1
2.851079833E0,-4.565316532E0,-6.484642850E0,-1.027689081E-1
2.861074833E0,-4.594595879E0,-6.805929809E0,-5.811649963E-1
2.871070833E0,-3.775368222E0,-7.623958787E0,-8.597661111E-1
2.881065833E0,-1.797167459E0,-7.686995280E0,1.154094189E-2
2.891060833E0,1.881236386E-1,-6.317500775E0,-2.944798136E-1
2.901056833E0,1.775257357E0,-5.055448859E0,-4.321022201E-1
2.911051833E0,2.801143157E0,-3.821003986E0,7.390836731E-1
2.921046833E0,2.998581410E0,-3.095548711E0,3.688254064E-1
2.931042833E0,2.498853802E0,-3.041215798E0,-4.076523802E-1
2.941037833E0,1.421965663E0,-3.376197520E0,1.156661117E-1
2.951032833E0,4.373582822E-1,-3.680700631E0,4.116910520E-1
2.961028833E0,-1.218296617E-1,-3.655723080E0,5.328064764E-1
2.971023833E0,-3.804561031E-1,-3.250119272E0,5.759273529E-2
2.981018833E0,-3.618385684E-1,-2.800778291E0,-3.933927754E-1
2.991014833E0,-1.152053511E-1,-2.443357294E0,2.772509927E-1
3.001009833E0,1.508932471E-1,-2.162187497E0,7.212280306E-1
3.011004833E0,3.938368714E-1,-2.083496838E0,1.869053712E-1
3.021000833E0,6.758317101E-1,-2.305812655E0,1.564928332E-1
3.030995833E0,9.304633337E-1,-2.603723030E0,5.053704634E-1
3.040991833E0,1.073366945E0,-2.824962375E0,8.497261494E-2
3.050986833E0,1.035377001E0,-3.028113942E0,-9.581306040E-2
3.060981833E0,9.143653643E-1,-3.089470530E0,3.119749752E-1
3.070977833E0,7.629090303E-1,-3.005653617E0,1.585668406E-1
3.080972833E0,6.882845253E-1,-3.064736223E0,1.051466784E-1
3.090967833E0,6.331470358E-1,-2.936088123E0,1.020585591E0
3.100963833E0,6.092588210E-1,-2.514930722E0,1.756775770E0
3.110958833E0,6.435504019E-1,-1.902248940E0,2.339432683E0
3.120953833E0,7.323573285E-1,-1.160530804E0,2.444177366E0
3.130949833E0,9.965585053E-1,-6.552191055E-1,2.176472830E0
3.140944833E0,1.229396971E0,-4.709780180E-1,2.159171211E0
3.150939833E0,1.254559295E0,-4.755376768E-1,1.652451502E0
3.160935833E0,1.031123151E0,-7.285519606E-1,9.981664896E-1
3.170930833E0,5.838912606E-1,-1.063750030E0,9.941362962E-1
3.180925833E0,1.756088430E-1,-1.453737094E0,1.071201721E0
3.190921833E0,-1.936744004E-2,-1.777637174E0,9.256262246E-1
3.200916833E0,-1.817080736E-2,-1.959301978E0,5.779829416E-1
3.210911833E0,1.686950952E-1,-2.123935012E0,3.091411221E-1
3.220907833E0,4.632257795E-1,-2.272519779E0,4.512036118E-1
3.230902833E0,7.471057606E-1,-2.325088586E0,1.617807627E-1
3.240897833E0,8.919509402E-1,-2.378542078E0,4.443006814E-3
3.250892833E0,7.581912044E-1,-2.362693200E0,4.346752873E-1
3.260888833E0,4.432233319E-1,-2.285566086E0,3.552215669E-1
3.270883833E0,4.092758596E-2,-2.091941387E0,1.900043955E-1
3.280878833E0,-4.011634326E-1,-1.822989932E0,2.477585140E-1
3.290874833E0,-7.071417958E-1,-1.569207909E0,-6.274881005E-2
3.300869833E0,-7.922807640E-1,-1.374626021E0,-5.419608772E-1
3.310864833E0,-7.233900386E-1,-1.271679357E0,-5.140939245E-1
3.320860833E0,-5.200045824E-1,-1.245064586E0,-5.846397042E-1
3.330855833E0,-2.190945858E-1,-1.303753089E0,-7.852603045E-1
3.340850833E0,3.246783435E-2,-1.367583050E0,-6.995442161E-1
3.350846833E0,1.650242132E-1,-1.370651084E0,-5.298229346E-1
3.360841833E0,1.604616308E-1,-1.312528591E0,-4.465460122E-1
3.370836833E0,7.922509432E-2,-1.290499206E0,-3.201397347E-1
3.380832833E0,-1.509774470E-1,-1.344545605E0,-1.818381742E-1
3.390827833E0,-6.695781130E-1,-1.371148097E0,-1.930657053E-1
3.400822833E0,-1.362613793E0,-1.386582992E0,-4.964622304E-1
3.410818833E0,-1.951208847E0,-1.491024204E0,-1.013857200E0
3.420813833E0,-2.373099489E0,-1.686873184E0,-1.043347925E0
3.430808833E0,-2.740142664E0,-1.969414153E0,-6.480980739E-1
3.440804833E0,-2.942523569E0,-2.491386908E0,-6.093854132E-1
3.450799833E0,-2.893047061E0,-3.061700934E0,-3.268467835E-1
3.460794833E0,-2.788177249E0,-3.389884683E0,3.615020612E-1
