,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,linacc_phone_x,linacc_phone_y,linacc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelswitch,labelsquad,labellunge,labeljumpingjack,labellegraise,labelcrunch,labelpushup,simple_dist_outlier
2016-02-08 18:29:12.860764416,-11.9714302839,-7.0594398196000006,-7.305123916299999,-1.4843854072799998,1.29434520609,1.6059260751480002,-4.743216605700001,-5.2223970983,-3.74617377583,22.560334014000002,25.900756074,16.567016601,0,0,1,0,0,0,0,False
2016-02-08 18:29:12.960764416,-7.147920822100001,-1.3012290796,-2.6320665893700004,-0.5549365802899999,1.5492097572999999,-0.19531872276999998,0.5890268115500001,0.5022614547500001,4.87397970235,19.543790437000002,23.711356355,23.554650879,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.060764416,-6.2393851317,-1.2000993804699998,-5.4110077514,-0.5056071080300001,0.8400827645800001,0.591815419535,0.04418232158999998,-1.3723701283899998,1.7946457299810004,17.717358779999994,21.533873749,27.571209717,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.160764416,-7.0098479462,-0.7172335052100001,-7.9036542663999985,-0.4051823094600001,0.8097760618199998,0.6689579218699999,-1.1964290833600002,-1.1393867938599995,0.28922340050000017,17.070185090000006,18.629852295,30.167855835,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.260764416,-6.670353927599999,0.1709445190475,-8.8643115692,-0.32810951024,0.48353476821999997,0.33355100751,-1.4563898007249998,-0.5974103008934999,-0.6147264939199999,15.628414154000001,16.395268249000004,32.3532135,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.360764416,-5.9051451872000005,1.2388837279599998,-10.1592986293,-0.153671512379,-0.045425534233000005,0.194703745487,-0.6603786008599999,0.051348786037999986,-1.6237389254199999,14.789454268,14.663201140999998,33.541769409000004,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.460764416,-6.069653091400001,-0.07214996336999997,-8.9223159485,0.26760878710999997,-0.07674316377585,-0.22207060494800002,-1.2484966674299998,-0.9144550533700001,-0.7508330097470001,15.114650727,14.717336271,33.436026001,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.560764416,-5.6247482758,0.8649912415500001,-8.378676452699999,0.26597451717,-0.24258467630199998,-0.30904477687000004,-0.43160491438000004,0.08902904775999998,-0.127147353528,15.209311104000001,16.010195160000002,32.810504150999996,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.660764416,-5.9059684754,-0.02706372076999997,-8.1629151307,0.27030168175999997,-0.4077698096600001,-0.3043734655,-0.31543828100000004,-0.07357408017000004,-0.034763275820000064,15.638315392,17.634782408,31.851055909000006,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.760764416,-6.989205871499999,-1.26112747191,-8.4544937897,0.34809697717000004,-0.6418247759400001,-0.5579420149500001,-1.0930128882640002,-0.98559484065,-0.7569979045899999,16.733423616000007,19.292695619000003,30.071435546000004,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.860764416,-6.992199646200001,-1.766596344,-6.716113769600001,0.34222773909000004,-0.7988908469600001,-0.69983073471,-0.3569308249187,-0.954620432653,0.47232018796,17.398890306,21.545427703,27.853027345,0,0,1,0,0,0,0,False
2016-02-08 18:29:13.960764416,-7.503147125099997,-1.69950585926,-5.588044601400001,0.43933864533,-0.8063427686699999,-0.5072641551499999,-0.57729829111,0.038731284059396014,0.98419404165,18.015854455000003,23.813331604000005,25.233700563000003,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.060764416,-7.917754943700001,-5.127512283299999,-4.5624972382,0.36060656012,-1.2505278706999998,-0.44788641929,-0.455303445532,-2.67260524777,1.29979516755,19.197543717000002,25.830900575,22.055416871,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.160764416,-6.3434487305,-5.018763427800001,-2.4766896972,0.36705963314999995,-1.9647940875,-1.19433988332,1.66697107437,-2.20496484965,2.0269757808,19.624243355,28.159570313000003,17.805484008,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.260764416,-9.0912696077,-5.3568204345,-4.5747866822,0.6207799106699999,-0.519432352272,-1.6853389142999995,-0.433351536158,-0.93708629945,-1.1302155055399998,17.935455131999994,31.662014007,12.04517517,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.360764416,-11.595202651500001,-6.422693939300001,-4.8147526703,-0.212476792932,0.16783222032999995,-0.36869217453,-4.51694251648,-0.675379369509,-1.9444226264099997,12.719970702000001,34.336479950000005,11.497872923,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.460764416,-4.7618676451000015,-2.6480234069,-0.08225395191999993,0.6024139241106001,0.20069156743,-0.130067790657,2.4838137110000003,2.1749394556,2.64205775597,13.292092896,33.772559358,11.662097167999999,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.560764416,-4.1763452455,-4.769082641599999,-2.84965411374,0.34973979299999997,-2.2026844858000003,-1.65431097148,3.0880340447,1.878711266,-0.4748560522700002,11.019202614000001,35.542553711,7.7359191892000005,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.660764416,-6.3141845855,-10.1600470724,-1.279015273963,1.18924022322,0.0025360285700000373,-2.1601508618,-0.22461102452,-2.006623143168,-0.490767817223,4.188680076549999,37.70645752,3.9622558593,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.760764416,-6.5979195553,-9.7101127176,-1.71688471978,0.190554502611,-1.5289213002500002,-2.1748301627,-1.7821074868200002,-0.8016066050949999,-1.5923706527,-3.5934844970518,38.067527771,1.18316955565,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.860764416,-9.1302635187,-5.6349420774,-1.43617346188,0.04546351173799995,0.58890078658,-0.25325612724,-7.0061775613,3.0996777806500004,-2.0408931460980004,-8.9884189607,37.264451599000004,1.6781219483099998,0,0,1,0,0,0,0,False
2016-02-08 18:29:14.960764416,-5.9553358154,-8.0622195279,0.24011567688379,0.69567409456,1.4728012323,0.4703021437,-2.5569793941,1.78461342806,-0.285576539701,-8.223895263699998,37.397856902,-1.10176391603,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.060764416,-4.5513753663,-8.964573074599999,0.7426207122999999,0.04563682293800001,0.8068646491500001,1.04569188361,-0.92494195411,-0.28916329124999995,0.318495903349,-5.3400573730000005,37.708528901,-2.8873657226,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.160764416,-3.9763760834,-8.238507934599998,1.8941760408,-0.8912198975300001,-0.8539667673720001,0.6242026000800001,0.9957022974699996,0.5780534005300001,1.8307373175,-1.8169853209,38.05976715199999,-1.8071166991900003,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.260764416,-5.4069811249,-9.312075439900001,1.42277632136,0.4742205128,0.334531071236,-0.0979696542317,-0.39386616594,-1.04578422585,1.6823859136299997,-0.7850696563799999,38.347221374,0.247927856445,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.360764416,-6.3159808502,-7.224366852,-2.1079315339340003,0.951932632082,0.40039471978,-0.213210256966,-1.51622605418,1.21924059177,-3.188050200276,-1.8291358948,37.996064759,-4.3359222413,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.460764416,-6.4579007261,-5.8651483612,-0.5672903136699999,-0.19437941159,-0.4364462762360001,0.3862674873267,-1.7108036740200003,2.5797271681,-1.1286250189999998,-1.5686008453600002,37.840351866999995,-6.1270111083000005,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.560764416,-5.3732412873,-5.5223462219,-1.153067184404,-0.8614859878599999,0.5981465726299999,0.3164281364554,0.021759945224000002,2.5717151378,-1.5957301193000002,0.036931991577999985,38.471538542000005,-3.3427581787,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.660764416,-6.249908249000001,-4.7532605438,0.7795489195699999,-0.97898257366,0.5320323691100001,0.193002800274,-1.01822711698,3.6026607091,1.6149371226500002,0.6166347503199999,38.913513946,-0.018557739310000026,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.760764416,-4.9615823367,-9.6034445352,-1.0338999939630005,-0.634257236119,0.465388803358,0.6749897295639999,0.60058190375,-1.4858430444499997,0.6392542332100002,2.7041797638,39.215638733000006,4.8596466065,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.860764416,-3.9738613128,-9.168718551999998,-1.2072395325199998,0.361235198374,0.5029130756899999,-0.217144547967,1.7091301424099998,-1.67003384591,1.26677952215,3.1596454620000003,39.89983902,4.672518920899999,0,0,1,0,0,0,0,False
2016-02-08 18:29:15.960764416,-5.441351318333334,-9.789143371666666,-1.4596646115777778,0.42407615182999997,0.24170543001970002,-0.26611478775,0.16232584006999998,-1.7577895016800005,0.492090881206,2.3481441498000004,40.816396331,3.6544677735000004,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.060764416,-4.8977999726,-10.2882704311,-0.59999729919,0.3758614689200001,0.011576997379999992,-0.1979485318,0.354489787838,-2.1952532677,1.17259400501,1.5406970977,41.918347167,1.7997650145,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.160764416,-5.889622467000001,-10.4064197396,-1.2367431793700001,0.22425320184,-0.306989100943,-0.108503475967,-0.7095061174509999,-2.1995269976000005,0.19066597887000009,0.93500823972,42.713789368,0.5850341796980001,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.260764416,-6.2162282868,-12.576666688999998,-2.0199445037590005,-0.2596895959207,-0.022243438469000013,-0.272382549949,-1.16210797386,-4.2749179576000005,-0.6914482635900001,0.34293518065999995,43.27845992899999,0.144824218749,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.360764416,-5.5971905822000005,-7.0017348176,-0.04334985355999997,0.10745616555900002,-0.195038926604,-0.115899349001,-0.751639691591,1.3968150932469998,1.4445969023000005,-0.7535133361399999,43.273412324000006,1.17782897952,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.460764416,-5.226037399200001,-11.174337844099998,-1.7668059079999998,0.185203234478,-0.145932763806,0.075961311911,-0.3288635758172,-2.7516167724,-0.6237212876599999,-0.64790267945,43.051589201999995,-0.06303405761099999,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.560764416,-5.200994476299999,-10.209983229,-0.7328310698299999,0.0882742443105,0.015553268041000002,-0.1116627898176,-0.33190012259498997,-1.755800162,0.293166090395,-0.72761497503,42.575840759,-0.64229125978,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.660764416,-5.406217712199999,-9.6602514036,-0.7660769347699999,-0.114495885549,-0.18339107482300004,0.14320494345899998,-0.491152256916,-1.23078796551,0.243654623753,-0.60169258118,41.960938263,-0.31296997070099997,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.760764416,-4.4080184784,-10.298209761699999,-0.58154067993,-0.0943301075209,-0.187613972278,0.07377822306900003,0.6221928035500001,-1.9349467457,0.412218529354,-0.227548217772,41.463136292,0.17555847168299998,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.860764416,-3.9086269683999997,-11.091634827,0.13043875122999998,-0.14244699627000001,-0.51755528152,0.03071226515,1.14785550265,-2.7387753514999997,1.076628946259,-0.35321388244999996,40.72650146500001,0.5936889648400001,0,0,1,0,0,0,0,False
2016-02-08 18:29:16.960764416,-3.966167312600001,-12.231035432,0.3266507263163,-0.32281801999000004,-1.0751594960600002,0.3985710241,1.3838052720999998,-4.0394880641,1.0212497694299998,0.5563598632890001,39.721025086,1.2326202393,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.060764416,-1.7919386444,-4.944188507200001,-0.6874155121200001,-0.8301195502299998,-1.023713154335,-0.62594706395,3.6227911523,3.2201057478800004,-0.2074384098108,0.9581115721600001,38.888996124,2.8539581298,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.160764416,-7.338429656299999,-3.4735267640000003,0.6194268951799999,0.3823487427666666,3.5892602213688884,-1.6719456713333334,-2.5890617864555554,5.593139514333334,1.60106241926,-3.758613162644444,38.28220452111111,4.784912109333333,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.260764416,-6.3667702327999995,-7.9889319305,-0.92423803725,0.3076047465899999,-3.6392946244,0.9182993978799996,-3.4768404102100017,0.995823744205,0.23630580662,-6.106639862000001,38.171540832000005,1.33584899898,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.360764416,-5.4232971954,-6.6840803833,-1.50931137071,-0.717286700774,-1.6347974233799998,-0.29051529542599996,-1.00244229526,2.1851556525,-1.59971183916,-3.8498062133,37.843151856,5.0174957274,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.460764416,-6.189434005800001,-7.166572036800001,-0.04632865904999999,1.06025072927,2.5409589407999995,-0.20439859615306,-2.180873912,1.9262268516,-0.13974471188099996,-5.1663036347,37.766226196,4.3384063721000015,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.560764416,-5.1467023774000005,-7.7007661751,0.4290677490379999,1.19086011058,2.35627563,0.072760473559,-1.1745602334323,1.71017159002,0.13591694909399998,-5.5297172545,37.835515594,-1.58273620606,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.660764416,-4.770429840100001,-8.086813385700001,1.4645544432300002,-0.2425770243634,0.37287456990999995,0.76356593392086,-0.96403333893,0.03644212834999987,1.5818968931,-4.0828701018,37.736997223,-4.820999145499999,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.760764416,-9.1411159516,-10.059381408499998,-5.519172820800001,-3.1014291777880003,-2.885446665997,2.7692264557,-2.7293709238,-1.56709191879,-3.477031124627,2.4102022171599997,37.356427001,2.5897277831400003,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.860764416,-9.090266693199998,-7.550508636399998,-0.8202792205399999,-0.15196413845999998,1.74872209125,1.35408042075,-2.2689692324400004,-1.91669156305,0.2642565937000002,9.4449789049,35.515888213000004,8.1739746093,0,0,1,0,0,0,0,False
2016-02-08 18:29:17.960764416,-4.4441832733,-2.4577391053,-2.3860831145999994,-0.05488821638199999,0.88859131925,0.5881172538,3.0464634988,2.9696086320000004,0.4980009836790001,12.265832138,33.982421875,10.6309143056,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.060764416,-5.2757190858000005,-3.6128270875,-2.7027496032,-0.17543632388500002,-0.6834907398729999,-0.0576469347352,2.7689014928099995,1.6302557641500002,0.42874381324,12.930459023,33.616441344,10.907196045,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.160764416,-11.0591074669,-1.41011265557,-1.71175039676,0.203566047556,-0.2258231323479999,0.12633028253099998,-3.1886881318599998,3.761257838200002,0.4051896499400001,13.309821128,33.807077027000005,10.2064300541,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.260764416,-5.3409683993,-4.08264010601,-3.8973105011,0.64310202599,1.023576788925,0.15505374594000004,2.2529587957099997,1.7310343385799998,-1.2104960661700002,14.111820219,33.988826753000005,9.660140991,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.360764416,-12.8393703907,-10.3538041538,-5.05039265435,-1.77981350118,-0.8330636184329998,2.08832909028,-4.666076218915,-6.454969517059999,-1.96869213835,17.453944204000006,32.012883759,10.899847412899998,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.460764416,-6.485817673,-2.13087881446,0.4819677429699997,-0.24234046339,0.7148919911700001,0.20445277833000006,2.1163478404990004,2.446589371339999,5.1746211075,18.847169685,29.052671051000004,16.439590454999998,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.560764416,-7.2598730164,-5.065930343749999,-4.50842967205,-0.4507376268500001,1.5087474702600003,1.04444363721,1.2402814463999998,-4.03721820393,-0.6746978473899999,20.969360543,26.529611969,18.667276002,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.660764416,-8.692079727100001,-2.7602600098,-4.918681549,-0.54729515315,0.7913339196900001,0.7589132070499999,-0.3853170688620001,-1.832818166373,0.33418310956,21.566881370999997,23.499011231,22.520974733000003,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.760764416,-8.718888977099999,-1.1834390258299998,-6.2101808625000015,-0.190158155185,0.9457466363700001,0.74296393098,-1.2371483327600001,-0.641437112069,0.2361229057175,21.388334083,20.964232635,25.706393431,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.860764416,-7.225414672799999,-1.273267227166,-7.0981942292,-0.4591294765400001,0.7082562744600001,0.14687563754049998,-0.157407805495,-1.34641066359,-0.35512175488699993,20.171990777,19.050888825,28.381854247,0,0,1,0,0,0,0,False
2016-02-08 18:29:18.960764416,-8.6935915835,1.3620775451899998,-8.0253811341,-0.10603369250699997,-0.13350204364334,0.209544660143,-1.5297494361,0.8804385857400001,-0.8783356401379999,19.474505234000002,17.412611388000002,30.060549926000004,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.060764416,-7.742484420699997,-0.9495354309999998,-7.325706115700001,0.41303418130999997,-0.07806621565800001,-0.16766469180920002,-1.00816131071,-1.05151505999,-0.4660257187879999,19.98178463,17.814525604,29.635333251,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.160764416,-7.555657928599999,-0.39064265439900003,-6.6059279023,0.10613408646700001,-0.312616495784,-0.46789570151999993,-0.37980612659490004,-0.3586310983569999,-0.08687617598000001,19.777178385,19.155137633,28.737820435000003,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.260764416,-8.6493136597,-1.2278067627720002,-6.4299388733,0.22918055801999998,-0.5651798427099999,-0.43251633643,-1.1920267145399999,-0.4956550953720001,0.028634575185000014,20.020087623,20.509258269,27.387438963,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.360764416,-8.6236270752,-2.4977509002,-5.9218354798,0.32376157940000005,-0.86823586229,-0.6860643088699999,-0.84466713849,-1.26516486474,-0.209656945826,20.484691619,22.391714478,25.253994751999997,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.460764416,-9.3084679413,-2.3015239563,-5.2206036988,0.34393132329000003,-1.22643545866,-1.0213488399,-1.0448479112300002,-0.347961254596,-0.38692771366499995,20.932037163,24.807152558000002,21.680880736,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.560764416,-7.5990377196,-3.3248259889000003,-3.6166591187,0.28740215898000004,-0.68813059332,-0.99726366398,0.6666159135140001,-0.1271936342376,0.191098555816,19.813309098,27.761682129,18.32746582,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.660764416,-7.0425699007,-4.495361846900002,-1.7340989228,0.38416080773,-0.62755056621,-0.7156552791399999,1.20556483144,-0.4095269974627,1.58048253954,18.272301863,29.913645172,16.081167603000008,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.760764416,-5.9083634948000014,-8.8342989813,0.046104125889999986,0.9056648493,-0.8575410843700002,-1.9364687084,1.9515244209,-3.3114783159,2.2605542851000004,15.813310050000002,32.825766753,12.61885376,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.860764416,-6.7028513488999995,-10.1464852751,-2.48504232801,0.6682611271100001,0.6743442856440001,-2.9081249237000004,0.226855829022,-3.5965834052499996,-0.3599613783000001,7.2985403059000005,37.056528472,8.364389038100002,0,0,1,0,0,0,0,False
2016-02-08 18:29:19.960764416,-10.9067393196,-7.5468113241999975,-3.912264404440001,-0.13794657887,-1.01228274111,0.7767767220199999,-5.9907544465,0.3207089612199999,-2.51549867621,1.200301361022,37.959483338000005,8.261288451899999,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.060764416,-1.38185142506,-3.1034214018999995,-0.3239862670707,0.07284921575299999,-0.31730349365000005,-0.07612682880999996,4.924214301499999,4.2829785784,0.77424573632,5.410684585599999,37.512355806,6.466693115199998,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.160764416,-4.9201934052,-7.2820868225,-1.7316589965499998,0.56512038856,-0.485763064815,-1.4753417135,0.74178923814,1.07325637459,-0.8524488689899998,1.94683704363,37.886019898,5.9014282227,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.260764416,-3.7121156158,-9.9158149571,-1.0140662384,1.1017079861299999,1.12345034179,-1.2003180266000002,0.894321313747,-0.7143259187559999,-0.936775282475,-2.8224452972500003,38.325010679,2.6911773681,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.360764416,-6.0660306243,-9.5331357415,-0.8310268707344999,0.832503639872,-0.37378737778000004,-1.4286779047000002,-2.7565342516,-1.113764422783,-1.6254418611019998,-8.043246459399999,37.62969512899999,-1.54986572251,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.460764416,-8.228957794100001,-8.3047751318,0.42210722343,-0.11648219079000002,-0.5939908071499999,0.12121751454,-6.0412764368,1.354148779251,-0.5100420597599999,-11.272207641,36.599164582,-2.683267212,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.560764416,-4.939323623899999,-8.468145401000001,0.8161777496469999,0.6243491768300001,1.2750369339899998,0.5265543460800001,-1.8638239921000002,1.1433454867100001,-0.331590994965,-9.5545883166,37.107366943,-2.0009094238000005,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.660764416,-4.2836720582,-7.8300223840999985,1.43683209236,0.4655293575060001,0.7411014437300001,0.30173301547000003,-0.8634666092200001,0.8974004281609999,-0.14904288113899994,-7.582056808500002,37.080293275,-6.261376952999999,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.760764416,-5.0358129730000005,-7.9749060973,0.221359680227,-0.38384051471999997,-0.84433664968,0.43926583527,-1.4577562949499998,1.05105227469,-0.65812259881,-6.2307010652,37.270341492,-6.506372070399999,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.860764416,-4.6442721861,-6.4036984405999995,-0.48195277400200004,-0.35731523335000004,0.34690010696699997,0.17158939539999998,-0.61517249027,2.2124903331000003,-1.83940045007,-5.5508174896,37.864064789000004,-4.7473449707999995,0,0,1,0,0,0,0,False
2016-02-08 18:29:20.960764416,-5.693620056200001,-5.725922882200002,0.5290298768,-0.425890699037,0.681793353035,0.18539995477000001,-1.33334526319,3.1748530350000004,0.0047040740299999825,-4.7882881164999995,38.286680602,-3.8662689211,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.060764416,-5.784354705777777,-7.709817352333335,-0.9091926574555552,-2.556410265,-0.287026887767,1.1846744061400003,-1.037230714184,1.04129163464,-0.15091073207999992,-2.3657176970599996,38.874314881,1.07293701162,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.160764416,-2.43095979311,-8.6830684661,1.04650378414,0.4669732746914,0.7296319394699999,0.07475571556599997,2.9457161485000003,-0.7049273382300001,2.95814969735,0.7808998108399999,39.21142654500001,6.786187744099999,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.260764416,-3.65574284345,-11.5815061345,-2.4768842925600003,-0.2421300391705,0.19793406985800005,-0.103102841043,1.55432317852,-3.5035747865599998,-0.5187530736050001,0.33057594298,40.36911315900001,5.689465332,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.360764416,-5.414390716600001,-9.0471264041,-1.3801150361,0.003640945348999985,0.08803566284200001,-0.30091796518,-0.384357248412,-0.9068737361299999,0.779159787533,-0.382933044422,41.129070282,7.0256530761999985,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.460764416,-4.204591507,-11.634959975,-2.4168441467,0.1122861955425,0.24411304630800004,-0.32326666043299995,0.493674511875,-3.2854619482000005,-0.31108673925999997,-1.6901012422100001,42.114324188000005,6.142828369299999,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.560764416,-4.929474105900001,-10.2584374696,-2.0106188965,-0.12889043762000002,0.04640468331,-0.118063862246,-0.4027129447512999,-1.84679464887,0.222274886378,-2.6179645539000003,42.741176605,6.4805389405,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.660764416,-4.8552434692,-9.617620055999998,-2.5615781708000003,0.038274285102500014,-0.0094954736526,-0.115883003168,-0.44969187266000005,-1.14816113669,-0.304532390574,-3.1684711456,43.038069915,6.6362823487,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.760764416,-4.8266229857,-9.1503517456,-2.3730003204,0.099225607516,0.10122584663899999,-0.135712505874,-0.5264338297746,-0.621382437988,-0.13722649149799998,-3.6482219696,43.20175247,6.505944824299999,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.860764416,-4.5925397645,-9.858918274199999,-1.7846188661000002,0.24835657627,-0.035804217217600014,-0.0230622900135,-0.392076917949,-1.24675238463,0.317196655682,-4.0762722016,43.214933778,5.7625915526,0,0,1,0,0,0,0,False
2016-02-08 18:29:21.960764416,-4.6139751891000005,-11.11122908,-2.1671633607000005,0.0730281995108,-0.099493493285874,-0.0006727592092999994,-0.397249686501,-2.4598186091,-0.267844167535,-3.9600547790000014,43.058737182,4.753063964900001,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.060764416,-4.7888864594,-10.0437688755,-2.08157135,-0.0228243525112,-0.09197353572799999,0.014718969142700003,-0.5383710668399999,-1.3972938046,-0.23564245458300004,-3.9123184204,42.444573213000005,4.7576171874,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.160764416,-4.173605941700002,-9.659353271599999,-1.2392878874800002,-0.16958062946000002,-0.23870075232700003,0.12729350647739998,0.140262278169,-1.05236573493,0.643041591907,-3.701713562,41.736374664,5.1273132324,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.260764416,-3.5908378141999995,-9.432260513299996,-1.4850168916000002,-0.14681146852700006,-0.5771475404399999,0.3039619639400001,1.0200832864,-0.97119480409,0.35037839123000003,-2.6089500429,40.94962997500001,5.8766632082,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.360764416,-3.4794244995,-11.059616410999999,-1.8294955445,0.08230684532888888,-0.3074045694555556,0.2983235683666667,1.4334928318888889,-2.6286725145555563,-0.22699345944444446,-1.4510862561444444,40.23529900555555,5.907562255777777,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.460764416,-3.1246472625999995,-11.706600997,-1.13616732786,-0.17483497559900002,-0.7663632780000001,0.250809375944,1.996789296,-3.7159599262,0.234200545821,-0.024080276478999973,39.560047913000005,6.0678894043,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.560764416,-1.6116535492,-5.4307067871,-0.313627807629,-0.029722804753699993,-1.21280494349,-0.2952131927,3.6433261059,1.99684121924,0.6155049117600001,0.5399936676,38.788649749,6.3498809815,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.660764416,-4.2991349029000006,-6.0099422609,-0.0459544372554,0.13141898159079482,0.914857553756,-1.4629772902399998,1.0872813598800002,3.218886954385,0.64604097227,-1.6607292174380004,38.3198555,6.0321289061000005,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.760764416,-9.8990498208,-6.182548324500001,0.5624553679999998,1.0633253158099998,-0.11470602740999986,-0.65788593732,-6.7409679442,2.508763137002,1.4093106734,-7.922341537399999,37.908234405,2.7233184812999998,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.860764416,-4.371479461700002,-7.6801540375999995,-0.679392196666,-0.508305560404,-2.4905133367,0.4167944654749999,-1.24586694062,1.85435989344,-0.88031106249,-7.3996948241,37.838067627,3.3745574952,0,0,1,0,0,0,0,False
2016-02-08 18:29:22.960764416,-4.4360102691000005,-7.8516973114000015,-0.4166884918350001,0.7060402654790001,1.32859785556,-0.093377405023,-0.774331507656,1.44941494949,-1.07913761736,-6.498111343500001,37.789016724,4.1771484373000005,0,0,1,0,0,0,0,False
2016-02-08 18:29:23.060764416,-4.686065277199999,-8.853758514099999,-0.643377090489,-0.44216282374,1.47557401651,0.45775659084,-0.82170468404,0.18679240290999996,-0.9952176656999999,-6.3688259125,37.88168106,0.9662750244700001,0,0,1,0,0,0,0,False
2016-02-08 18:29:23.160764416,-12.7903323658,-7.686635558899999,0.2743644561439999,-1.8686247498299997,-1.1780510903,2.1166997074200005,-6.837272082799999,0.91765775609,1.7084385338600003,-2.9208122253960003,37.929066466,3.8927825928000006,0,0,1,0,0,0,0,False
