"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.093191167E0,-3.592195511E-1,-4.922139740E1,-1.625072861E1
3.103186167E0,3.426694870E-1,-4.904373550E1,-1.664350891E1
3.113181167E0,1.087195396E0,-4.893072891E1,-1.708127975E1
3.123177167E0,1.748801231E0,-4.864297104E1,-1.779388809E1
3.133172167E0,2.419041634E0,-4.833131027E1,-1.847871017E1
3.143168167E0,2.978747368E0,-4.801599503E1,-1.910953522E1
3.153163167E0,3.522234917E0,-4.773831177E1,-1.972021103E1
3.163158167E0,4.037896156E0,-4.750131226E1,-2.030287552E1
3.173154167E0,4.559044838E0,-4.721125412E1,-2.075502014E1
3.183149167E0,5.042599678E0,-4.702901459E1,-2.120939636E1
3.193144167E0,5.578755379E0,-4.678400040E1,-2.170083237E1
3.203140167E0,6.057629585E0,-4.654161835E1,-2.200957870E1
3.213135167E0,6.568339348E0,-4.631284714E1,-2.220627213E1
3.223131167E0,7.048027992E0,-4.611079407E1,-2.246450806E1
3.233126167E0,7.474612236E0,-4.587127686E1,-2.283128357E1
3.243121167E0,7.946599007E0,-4.569384766E1,-2.307503510E1
3.253117167E0,8.346888542E0,-4.551969528E1,-2.335024261E1
3.263112167E0,8.808455467E0,-4.537258148E1,-2.330589294E1
3.273107167E0,9.181874275E0,-4.524689102E1,-2.317884064E1
3.283103167E0,9.391581535E0,-4.506613159E1,-2.364952850E1
3.293098167E0,9.470707893E0,-4.469627380E1,-2.473523712E1
3.303093167E0,9.537863731E0,-4.432611084E1,-2.560022354E1
3.313089167E0,9.550230980E0,-4.409741211E1,-2.582239151E1
3.323084167E0,9.676598549E0,-4.404393387E1,-2.572864914E1
3.333079167E0,9.686573982E0,-4.395658112E1,-2.563919449E1
3.343075167E0,9.715500832E0,-4.389005280E1,-2.555967712E1
3.353070167E0,9.714707375E0,-4.382098389E1,-2.562992859E1
3.363066167E0,9.708073616E0,-4.373381805E1,-2.597881317E1
3.373061167E0,9.629303932E0,-4.366072083E1,-2.630461502E1
3.383056167E0,9.552775383E0,-4.355760956E1,-2.643444443E1
3.393052167E0,9.510024071E0,-4.358575439E1,-2.653622437E1
3.403047167E0,9.372868538E0,-4.373488998E1,-2.644829178E1
3.413042167E0,9.322075844E0,-4.386041641E1,-2.638505173E1
3.423038167E0,9.161837578E0,-4.392391205E1,-2.627530289E1
3.433033167E0,8.992608070E0,-4.417250824E1,-2.611146927E1
3.443028167E0,8.788302422E0,-4.437536621E1,-2.586269760E1
3.453024167E0,8.588049889E0,-4.467147446E1,-2.550592041E1
3.463019167E0,8.330464363E0,-4.488109589E1,-2.516126633E1
3.473014167E0,8.052498817E0,-4.505001450E1,-2.475665283E1
3.483010167E0,7.751280785E0,-4.533091736E1,-2.438637924E1
3.493005167E0,7.375185966E0,-4.557122040E1,-2.411682892E1
3.503000167E0,6.978413582E0,-4.583329773E1,-2.372607040E1
3.512996167E0,6.595492363E0,-4.617361450E1,-2.322237396E1
3.522991167E0,6.160326958E0,-4.645516968E1,-2.273344040E1
3.532987167E0,5.722203255E0,-4.671916199E1,-2.242448425E1
3.542982167E0,5.234805107E0,-4.682941437E1,-2.211804962E1
3.552973417E0,4.728173256E0,-4.706816101E1,-2.167539978E1
3.562969417E0,4.170254707E0,-4.738320923E1,-2.115913773E1
3.572964417E0,3.532492638E0,-4.768423843E1,-2.054061127E1
3.582959417E0,2.901427269E0,-4.789453125E1,-1.988656235E1
3.592955417E0,2.219313622E0,-4.816077423E1,-1.938654327E1
3.602950417E0,1.465950966E0,-4.834361267E1,-1.891740799E1
3.612945417E0,7.693109512E-1,-4.861457062E1,-1.842999268E1
3.622941417E0,2.252292633E-2,-4.890937042E1,-1.778405762E1
3.632936417E0,-7.680864334E-1,-4.908255005E1,-1.704666901E1
3.642931417E0,-1.575557709E0,-4.915053558E1,-1.645656586E1
3.652927417E0,-2.342361450E0,-4.927562714E1,-1.595993519E1
3.662922417E0,-3.150916100E0,-4.938994598E1,-1.531912899E1
3.672917417E0,-4.083416939E0,-4.941907501E1,-1.471534824E1
3.682913417E0,-4.971333504E0,-4.943490982E1,-1.401628590E1
3.692908417E0,-5.811170578E0,-4.950197601E1,-1.331417561E1
3.702903417E0,-6.608122826E0,-4.962903214E1,-1.256633282E1
3.712899417E0,-7.450834274E0,-4.963364410E1,-1.189559650E1
3.722894417E0,-8.250602722E0,-4.958267212E1,-1.130579472E1
3.732889417E0,-9.096593857E0,-4.950489426E1,-1.078908825E1
3.742885417E0,-1.002405262E1,-4.934013367E1,-1.040385342E1
3.752880417E0,-1.094687271E1,-4.922334290E1,-1.003791523E1
3.762876417E0,-1.184221840E1,-4.903937531E1,-9.689869881E0
3.772871417E0,-1.280160332E1,-4.885511780E1,-9.342103004E0
3.782866417E0,-1.367910480E1,-4.864841461E1,-8.977156639E0
3.792862417E0,-1.454557133E1,-4.848136139E1,-8.499974251E0
3.802857417E0,-1.531913471E1,-4.831592560E1,-8.027480125E0
3.812852417E0,-1.617434692E1,-4.810678101E1,-7.405758858E0
3.822848417E0,-1.698582840E1,-4.792746353E1,-6.853758812E0
3.832843417E0,-1.778367233E1,-4.770741653E1,-6.189465523E0
3.842838417E0,-1.861612511E1,-4.735991287E1,-5.611781120E0
3.852834417E0,-1.942610550E1,-4.703542328E1,-5.332386971E0
3.862829417E0,-2.023078156E1,-4.663094711E1,-5.065670967E0
3.872824417E0,-2.098506737E1,-4.633223343E1,-4.749838829E0
3.882820417E0,-2.168001556E1,-4.604375458E1,-4.347424507E0
3.892815417E0,-2.244756508E1,-4.568366241E1,-3.952713966E0
3.902810417E0,-2.325421333E1,-4.525527191E1,-3.549332619E0
3.912806417E0,-2.398087502E1,-4.479310608E1,-3.064997673E0
3.922801417E0,-2.472534561E1,-4.448811340E1,-2.551379204E0
3.932796417E0,-2.545767212E1,-4.411975098E1,-2.145922661E0
3.942792417E0,-2.618413925E1,-4.371719360E1,-1.776467323E0
3.952787417E0,-2.691876221E1,-4.336066437E1,-8.658475876E-1
3.962782417E0,-2.760456848E1,-4.279581070E1,-5.563097000E-1
3.972778417E0,-2.838773346E1,-4.230058289E1,-2.785902023E-1
3.982773417E0,-2.914236832E1,-4.173871613E1,6.398487091E-2
