"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.516142208E0,7.052658200E-1,3.079888582E0,2.619240433E-2
1.526161208E0,2.353241444E-1,1.197501063E0,-1.923638582E-1
1.536180208E0,-8.865020871E-1,-2.080174685E0,-8.280273676E-1
1.546200208E0,-1.072043061E0,-2.941358566E0,-1.099116325E0
1.556219208E0,-9.974519610E-1,-3.121019125E0,-1.059578538E0
1.566238208E0,-7.353627682E-1,-3.000710249E0,-7.838158011E-1
1.576258208E0,4.558643997E-1,-1.651986122E0,-5.273978710E-1
1.586277208E0,2.242131233E0,4.768716395E-1,-3.918466568E-1
1.596296208E0,3.468504906E0,1.784908772E0,-1.613154560E-1
1.606316208E0,3.938962698E0,2.200178623E0,2.980448306E-1
1.616335208E0,3.937035799E0,2.185300589E0,7.786913514E-1
1.626354208E0,3.763789892E0,2.064987183E0,1.195024610E0
1.636374208E0,3.487369537E0,1.873061538E0,1.507150292E0
1.646393208E0,3.087196112E0,1.486847401E0,1.711787224E0
1.656412208E0,2.565006733E0,8.683141470E-1,1.845030427E0
1.666432208E0,1.420278907E0,-2.006570339E0,2.146726608E0
1.676451208E0,-1.289495677E-1,-6.121010303E0,2.603107214E0
1.686471208E0,-7.732635736E-1,-8.073977470E0,2.981994867E0
1.696490208E0,-9.449237585E-1,-8.628112793E0,3.267764091E0
1.706509208E0,-7.515284419E-1,-8.267436028E0,3.442042351E0
1.716529292E0,-3.751510978E-1,-7.446335316E0,3.512830973E0
1.726548292E0,2.906825021E-2,-6.270646572E0,3.442618847E0
1.736567292E0,2.389578372E-1,-4.864480495E0,3.199595690E0
1.746587292E0,1.924235672E-1,-3.522732019E0,2.759179592E0
1.756606292E0,8.377307095E-3,-2.429661751E0,2.085988283E0
1.766625292E0,-2.594064176E-1,-1.512463570E0,1.199924588E0
1.776645292E0,-5.511296391E-1,-7.022650838E-1,2.682730854E-1
1.786664292E0,-7.221373320E-1,4.963153228E-2,-4.605096281E-1
1.796683292E0,-7.453387976E-1,7.153853178E-1,-8.580625653E-1
1.806703292E0,-6.348865628E-1,1.319797039E0,-9.652552009E-1
1.816722292E0,-4.751363099E-1,1.818222761E0,-8.828066587E-1
1.826741292E0,-3.092977107E-1,2.116676092E0,-6.682320833E-1
1.836761292E0,-9.091158211E-2,2.290146112E0,-3.910324872E-1
1.846780292E0,1.702221334E-1,2.231172562E0,-8.955641091E-2
1.856800292E0,2.407647371E-1,1.692429900E0,2.203636318E-1
1.866819292E0,3.172952682E-2,8.645975590E-1,4.737841189E-1
1.876838292E0,-3.074243069E-1,3.237274662E-2,6.246782541E-1
1.886858292E0,-6.592191458E-1,-6.737458706E-1,6.910743117E-1
1.896877292E0,-9.493833184E-1,-1.199855566E0,7.316545248E-1
1.906896292E0,-1.171841979E0,-1.561845303E0,7.679355741E-1
1.916916292E0,-1.309176445E0,-1.742764473E0,7.864898443E-1
1.926935292E0,-1.358792782E0,-1.775655866E0,8.082191944E-1
1.936954292E0,-1.338288546E0,-1.674182773E0,8.304738998E-1
1.946974292E0,-1.277377248E0,-1.486836791E0,8.564596772E-1
1.956993292E0,-1.163949847E0,-1.308310747E0,8.327024579E-1
1.967013292E0,-1.019032121E0,-1.125933886E0,7.668437958E-1
1.977032292E0,-8.125519156E-1,-9.994340539E-1,6.746360660E-1
1.987051292E0,-4.718215764E-1,-8.916773200E-1,5.507129431E-1
1.997071292E0,-3.867600113E-2,-6.467109323E-1,4.132858515E-1
2.007090292E0,3.606815636E-1,-1.990415752E-1,2.911963761E-1
2.017109292E0,6.246746182E-1,3.659171462E-1,1.701847166E-1
2.027129292E0,7.056640387E-1,9.024978876E-1,1.026752684E-2
2.037148292E0,5.979860425E-1,1.205543041E0,-2.137179077E-1
2.047167292E0,3.100793362E-1,9.568606019E-1,-4.580532610E-1
2.057187292E0,-3.393581882E-2,2.777590156E-1,-6.855868101E-1
2.067206292E0,-2.362908125E-1,-3.624662459E-1,-8.749781251E-1
2.077225292E0,-1.430351734E-1,-7.853421569E-1,-9.945753813E-1
2.087245292E0,2.979815900E-1,-8.825987577E-1,-9.689143896E-1
2.097264292E0,8.272457123E-1,-4.742996395E-1,-8.708261847E-1
2.107284292E0,1.091000080E0,3.152600527E-1,-8.384574652E-1
2.117303292E0,9.250989556E-1,1.250148892E0,-9.110981226E-1
2.127322292E0,4.633474052E-1,2.289503813E0,-1.031745195E0
2.137342292E0,5.787498876E-2,3.146139622E0,-1.092976332E0
2.147361292E0,-9.100963920E-2,3.552443743E0,-1.007039189E0
2.157380292E0,3.035102040E-3,3.576579094E0,-7.614456415E-1
2.167400292E0,2.023671716E-1,3.398080826E0,-4.663701653E-1
2.177419292E0,3.642010689E-1,3.108261347E0,-2.291972935E-1
2.187438292E0,4.736894369E-1,2.663418531E0,-8.315202594E-2
2.197458292E0,5.737212300E-1,2.100477457E0,-1.274390705E-2
2.207477292E0,7.033670545E-1,1.422837734E0,1.420672890E-2
2.217496292E0,8.777710795E-1,5.790833235E-1,3.217534348E-2
2.227516292E0,1.038890600E0,-2.832756937E-1,3.879159689E-2
2.237535292E0,1.092817545E0,-8.553552032E-1,3.440963477E-2
2.247555292E0,1.007749677E0,-1.132683396E0,1.883745566E-2
2.257574292E0,8.436989188E-1,-1.298809290E0,1.020535082E-2
2.267593292E0,6.862402558E-1,-1.652021766E0,-1.935385168E-2
2.277613292E0,4.493153393E-1,-2.378052950E0,-8.826740831E-2
2.287632292E0,2.699933946E-3,-2.786937475E0,-2.094027400E-1
2.297651292E0,-4.114530385E-1,-2.338363171E0,-3.058927953E-1
2.307671292E0,-5.750827789E-1,-1.324521780E0,-3.192218542E-1
2.317690292E0,-5.572102666E-1,-2.291186154E-1,-2.563225329E-1
2.327709292E0,-4.603908360E-1,7.079523802E-1,-1.819260716E-1
2.337729292E0,-3.571057320E-1,1.421808958E0,-1.312035024E-1
2.347748292E0,-2.427855730E-1,1.900918603E0,-1.229913160E-1
2.357768292E0,-1.182998493E-1,2.165125132E0,-1.527915597E-1
2.367787292E0,1.992576942E-2,2.249172688E0,-1.935828030E-1
2.377806292E0,1.556063741E-1,2.211630821E0,-1.994186044E-1
2.387826292E0,2.705460489E-1,2.116266489E0,-1.589195579E-1
2.397845292E0,3.486104906E-1,1.982165933E0,-8.267831057E-2
2.407864292E0,3.958339989E-1,1.814385056E0,-4.431257956E-3
2.417884292E0,4.157224894E-1,1.610557914E0,4.652167112E-2
2.427903292E0,4.282917976E-1,1.358059406E0,8.683229983E-2
2.437922292E0,4.432291985E-1,1.043905735E0,1.297435462E-1
2.447942292E0,4.829598069E-1,6.456255317E-1,1.984864473E-1
2.457961292E0,5.813377500E-1,5.258167163E-2,2.651424706E-1
2.467980292E0,7.056020498E-1,-7.156326175E-1,3.094516695E-1
2.478000292E0,6.974802017E-1,-1.218478203E0,2.954218686E-1
2.488019292E0,5.346849561E-1,-1.358320594E0,2.192858458E-1
2.498039292E0,2.709997594E-1,-1.200374603E0,1.417303383E-1
2.508058292E0,-2.621172741E-2,-8.921011686E-1,1.049568951E-1
2.518077292E0,-2.858004272E-1,-5.514040589E-1,1.298976541E-1
2.528097292E0,-4.658079743E-1,-2.485651821E-1,1.760044843E-1
2.538116292E0,-5.430052876E-1,-3.133911639E-2,1.860238314E-1
2.548135292E0,-5.338472128E-1,1.018016860E-1,1.362892389E-1
2.558155292E0,-4.392384589E-1,1.706414670E-1,6.601721793E-2
2.568174292E0,-2.822470367E-1,1.931493878E-1,-7.479183376E-3
2.578193292E0,-1.009134650E-1,1.889823377E-1,-7.032285631E-2
2.588213292E0,6.833714247E-2,1.717703789E-1,-1.095460802E-1
2.598232292E0,1.935001165E-1,1.778828651E-1,-1.093010679E-1
2.608252292E0,2.599518895E-1,2.138695270E-1,-1.018449366E-1
2.618271292E0,2.746387124E-1,2.586087584E-1,-9.524695575E-2
2.628290292E0,2.501817048E-1,3.126863539E-1,-9.516759217E-2
2.638310292E0,2.185319066E-1,3.534830511E-1,-8.514718711E-2
2.648329292E0,1.931360960E-1,3.610595465E-1,-6.270396709E-2
2.658348292E0,1.920242161E-1,3.362911046E-1,-3.777997196E-2
2.668368292E0,2.198813707E-1,2.711128294E-1,-2.006087825E-2
2.678387292E0,2.684861720E-1,1.350221187E-1,-9.472150356E-3
2.688406292E0,3.070238531E-1,-7.751672715E-2,-8.537935792E-4
2.698426292E0,2.815858722E-1,-2.883317769E-1,1.494967099E-2
2.708445292E0,1.638224870E-1,-4.290134609E-1,3.080848604E-2
2.718464042E0,-8.449412882E-3,-4.630473256E-1,4.969961941E-2
2.728484042E0,-1.965525895E-1,-4.027876556E-1,6.701187044E-2
2.738503042E0,-3.463761806E-1,-2.917951047E-1,6.533966959E-2
2.748523042E0,-4.196797311E-1,-1.570784152E-1,5.711419135E-2
2.758542042E0,-4.031966329E-1,-3.631816804E-2,4.098502174E-2
2.768561042E0,-3.067987561E-1,6.781388819E-2,2.996455319E-2
2.778581042E0,-1.693354249E-1,1.425160915E-1,2.151540853E-2
2.788600042E0,-2.791450545E-2,1.879701763E-1,1.076033432E-2
2.798619042E0,8.555559069E-2,2.097095698E-1,-4.398644902E-3
2.808639042E0,1.564328521E-1,2.113434523E-1,-5.338639021E-3
2.818658042E0,1.798987687E-1,1.970710456E-1,7.332681678E-3
2.828677042E0,1.663829982E-1,1.711020917E-1,3.438718244E-2
2.838697042E0,1.284273565E-1,1.177885309E-1,6.365852058E-2
2.848716042E0,9.336037934E-2,4.189903289E-2,9.811920673E-2
2.858735042E0,7.703121006E-2,-6.008671969E-2,1.317437589E-1
2.868755042E0,9.392581135E-2,-1.933126301E-1,1.687046736E-1
2.878774042E0,1.406483203E-1,-3.478369415E-1,1.945551783E-1
2.888794042E0,2.167110145E-1,-5.253334641E-1,2.058643848E-1
2.898813042E0,2.802322209E-1,-6.905804873E-1,1.814874113E-1
2.908832042E0,2.712715268E-1,-8.085871935E-1,1.311191320E-1
2.918852042E0,1.611194462E-1,-8.325502872E-1,6.037918478E-2
2.928871042E0,-2.672320418E-2,-7.605524659E-1,4.262260627E-4
2.938890042E0,-2.421574742E-1,-6.312911510E-1,-3.293279558E-2
2.948910042E0,-4.335781932E-1,-5.029100180E-1,-6.145486236E-2
2.958929042E0,-5.773835778E-1,-3.640993834E-1,-1.053882316E-1
2.968948042E0,-6.741120219E-1,-1.724275649E-1,-1.480673254E-1
2.978968042E0,-7.238156796E-1,6.478204578E-2,-1.836069524E-1
2.988987042E0,-7.182165384E-1,3.632579148E-1,-2.051448375E-1
2.999007042E0,-6.763482094E-1,6.800206304E-1,-2.267446816E-1
3.009026042E0,-6.162998676E-1,9.887463450E-1,-2.528920174E-1
3.019045042E0,-5.485093594E-1,1.248119593E0,-2.776303887E-1
3.029065042E0,-4.671778679E-1,1.450489044E0,-2.692261636E-1
3.039084042E0,-3.800600171E-1,1.587731838E0,-2.293224186E-1
3.049103042E0,-2.686667442E-1,1.680179358E0,-1.506053060E-1
3.059123042E0,-1.238597482E-1,1.680418491E0,-5.340791866E-2
3.069142042E0,3.792658076E-2,1.526187539E0,1.004664879E-2
3.079161042E0,2.101324350E-1,1.196250677E0,3.914454021E-3
3.089181042E0,4.501744807E-1,5.474646091E-1,-2.554889768E-2
3.099200042E0,7.633137107E-1,-8.756059408E-1,2.037118934E-2
3.109219042E0,8.329402804E-1,-2.385210037E0,8.060681820E-2
3.119239042E0,5.753664970E-1,-3.519213676E0,1.152353659E-1
3.129258042E0,7.277714461E-2,-4.125599384E0,1.967141479E-1
3.139277042E0,-5.113859177E-1,-4.195109844E0,3.792674243E-1
3.149297042E0,-9.895774722E-1,-3.863709450E0,6.616704464E-1
