"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.176150500E0,-3.079436302E0,4.537415695E1,2.638444519E1
2.186145500E0,-2.292749405E0,4.554752731E1,2.613923454E1
2.196140500E0,-1.566125870E0,4.582300949E1,2.542582703E1
2.206135500E0,-9.241008759E-1,4.612051773E1,2.458693886E1
2.216130500E0,-2.598047256E-1,4.649649429E1,2.399191666E1
2.226125500E0,5.665140152E-1,4.682796097E1,2.343465805E1
2.236120500E0,1.482096672E0,4.711314011E1,2.277221870E1
2.246115500E0,2.587108612E0,4.741044235E1,2.192123413E1
2.256110500E0,3.855576515E0,4.780882645E1,2.103446770E1
2.266105500E0,5.312613487E0,4.790384293E1,2.050053024E1
2.276100500E0,6.845141411E0,4.794843674E1,2.002354240E1
2.286095500E0,8.245196342E0,4.811211777E1,1.919481850E1
2.296090500E0,9.668261528E0,4.845389938E1,1.764115524E1
2.306085500E0,1.098144817E1,4.872748184E1,1.573992538E1
2.316080500E0,1.231696796E1,4.886583328E1,1.402804375E1
2.326075500E0,1.371823788E1,4.897567368E1,1.235595036E1
2.336070500E0,1.524388981E1,4.902818680E1,1.042251968E1
2.346065500E0,1.685219574E1,4.892765427E1,8.335166931E0
2.356060500E0,1.865462494E1,4.854781723E1,6.490462303E0
2.366055500E0,2.042811203E1,4.805375290E1,4.507545471E0
2.376050500E0,2.223656082E1,4.736867905E1,2.171829224E0
2.386045500E0,2.412342453E1,4.659123611E1,-3.945474625E-1
2.396040500E0,2.603466034E1,4.551848984E1,-3.020589828E0
2.406035500E0,2.791847610E1,4.400874710E1,-5.665033340E0
2.416030500E0,2.983112335E1,4.223112869E1,-8.503713608E0
2.426025500E0,3.183130264E1,4.010506821E1,-1.129797935E1
2.436020500E0,3.386342621E1,3.754115677E1,-1.389038658E1
2.446015500E0,3.601984787E1,3.439843369E1,-1.578972626E1
2.456010500E0,3.814428329E1,3.081615829E1,-1.675231934E1
2.466005500E0,3.976364517E1,2.746215057E1,-1.795321465E1
2.476001500E0,4.087351990E1,2.463516617E1,-2.004001999E1
2.485996500E0,4.151957703E1,2.241047668E1,-2.232123184E1
2.495991500E0,4.191641235E1,2.042899704E1,-2.372409058E1
2.505986500E0,4.217784500E1,1.880866623E1,-2.477539444E1
2.515981500E0,4.224010086E1,1.736655045E1,-2.587266159E1
2.525976500E0,4.197571945E1,1.614835739E1,-2.725148010E1
2.535971500E0,4.150775909E1,1.518964386E1,-2.873865891E1
2.545966500E0,4.076476288E1,1.457425308E1,-3.020130157E1
2.555961500E0,3.973902130E1,1.438172913E1,-3.180655289E1
2.565956500E0,3.845978546E1,1.433927917E1,-3.345695496E1
2.575951500E0,3.686061478E1,1.441427612E1,-3.554056168E1
2.585946500E0,3.460193634E1,1.478505325E1,-3.785015869E1
2.595941500E0,3.186552811E1,1.542025375E1,-4.037409592E1
2.605936500E0,2.931004333E1,1.605399704E1,-4.242636490E1
2.615931500E0,2.748429489E1,1.635927963E1,-4.378820419E1
2.625926500E0,2.656519699E1,1.636868286E1,-4.451099396E1
2.635921500E0,2.634021378E1,1.642878723E1,-4.461782837E1
2.645916500E0,2.663285065E1,1.675420761E1,-4.431088638E1
2.655911500E0,2.735813141E1,1.720761871E1,-4.337916565E1
2.665906500E0,2.833287430E1,1.762796783E1,-4.169031525E1
2.675901500E0,2.934602356E1,1.781944275E1,-4.029052353E1
2.685896500E0,3.016635513E1,1.808515167E1,-3.970503235E1
2.695891500E0,3.102550125E1,1.821170807E1,-3.919938660E1
2.705886500E0,3.189176559E1,1.801255417E1,-3.836519241E1
2.715881500E0,3.288934326E1,1.754749298E1,-3.729242706E1
2.725876500E0,3.399235535E1,1.686921310E1,-3.649861526E1
2.735871500E0,3.525674820E1,1.614086151E1,-3.580797577E1
2.745866500E0,3.655266571E1,1.537761307E1,-3.484790421E1
2.755861500E0,3.792259979E1,1.488928604E1,-3.351336288E1
2.765856500E0,3.909697342E1,1.488976669E1,-3.211240005E1
2.775851500E0,4.020319366E1,1.526464844E1,-3.056507111E1
2.785846500E0,4.118532562E1,1.570283127E1,-2.885704422E1
2.795841500E0,4.216776657E1,1.592422485E1,-2.707938766E1
2.805836500E0,4.297228241E1,1.592213058E1,-2.551470947E1
2.815831500E0,4.349092484E1,1.565669250E1,-2.464644623E1
